state,district,year,chloride,sdp,gini
Tamilnadu,Thanjavur,2006,450.16666,447233.3527585457,0.28
Tamilnadu,Thanjavur,2007,382.79999,475248.4774441926,0.28
Tamilnadu,Thanjavur,2009,436.90909,552763.8529603527,0.28
Tamilnadu,Thanjavur,2011,217.125,674478.0,0.28
Tamilnadu,Thanjavur,2012,319.70001,709343.0,0.28
Tamilnadu,Ramanathapuram,2018,799.22076,1071602.0,0.25
Tamilnadu,Tirunelveli,2007,299.35001,475248.4774441926,0.28
Tamilnadu,Thanjavur,2014,337.45999,791915.0,0.28
Tamilnadu,Thanjavur,2016,296.35999,922084.0,0.28
Tamilnadu,Tiruchirappalli,2011,481.66666,674478.0,0.29
Tamilnadu,Salem,2017,349.44788,1000308.0,0.26
Tamilnadu,Salem,2016,531.54114,922084.0,0.26
Tamilnadu,Salem,2014,220.16364,791915.0,0.26
Tamilnadu,Salem,2013,275.0,750416.0,0.26
Tamilnadu,Salem,2012,219.28572,709343.0,0.26
Tamilnadu,Salem,2011,367.89999,674478.0,0.26
Tamilnadu,Salem,2010,259.72726,628152.0055419293,0.26
Tamilnadu,Salem,2009,284.15384,552763.8529603527,0.26
Tamilnadu,Salem,2007,195.0,475248.4774441926,0.26
Tamilnadu,Salem,2006,341.1875,447233.3527585457,0.26
Tamilnadu,Salem,2005,223.14285,386683.4090471607,0.26
Tamilnadu,Thanjavur,2013,166.5,750416.0,0.28
Tamilnadu,Salem,2004,201.25,337921.3167903381,0.26
Tamilnadu,Ramanathapuram,2017,1081.2222,1000308.0,0.25
Tamilnadu,Ramanathapuram,2015,450.76923,862437.0,0.25
Tamilnadu,Tiruchirappalli,2012,544.38464,709343.0,0.29
Tamilnadu,Tiruchirappalli,2013,408.53333,750416.0,0.29
Tamilnadu,Tiruchirappalli,2014,458.27142,791915.0,0.29
Tamilnadu,Tiruchirappalli,2015,672.0,862437.0,0.29
Tamilnadu,Ramanathapuram,2014,818.29999,791915.0,0.25
Tamilnadu,Ramanathapuram,2013,1125.0,750416.0,0.25
Tamilnadu,Ramanathapuram,2012,846.93335,709343.0,0.25
Tamilnadu,Ramanathapuram,2011,631.23077,674478.0,0.25
Tamilnadu,Tiruchirappalli,2016,338.44513,922084.0,0.29
Tamilnadu,Tiruchirappalli,2017,444.21475,1000308.0,0.29
Tamilnadu,Tiruchirappalli,2018,298.78116,1071602.0,0.29
Tamilnadu,Tirunelveli,2000,325.33334,288498.3205747694,0.28
Tamilnadu,Tirunelveli,2001,451.82858,282908.6927283517,0.28
Tamilnadu,Tirunelveli,2002,151.375,284324.36644762417,0.28
Tamilnadu,Ramanathapuram,2016,514.14355,922084.0,0.25
Tamilnadu,Cuddalore,2018,290.01477,1071602.0,0.27
Tamilnadu,Cuddalore,2016,238.54565,922084.0,0.27
Tamilnadu,Cuddalore,2015,285.77777,862437.0,0.27
Tamilnadu,Cuddalore,2014,319.51111,791915.0,0.27
Tamilnadu,Cuddalore,2013,271.41666,750416.0,0.27
Tamilnadu,Cuddalore,2012,172.0,709343.0,0.27
Tamilnadu,Cuddalore,2011,248.22223,674478.0,0.27
Tamilnadu,Cuddalore,2010,356.18182,628152.0055419293,0.27
Tamilnadu,Villupuram,2000,339.83334,288498.3205747694,0.27
Tamilnadu,Villupuram,2001,415.0,282908.6927283517,0.27
Tamilnadu,Virudhunagar,2001,607.16669,282908.6927283517,0.27
Tamilnadu,Tirunelveli,2004,308.5,337921.3167903381,0.28
Tamilnadu,Tirunelveli,2005,324.64001,386683.4090471607,0.28
Tamilnadu,Tirunelveli,2006,360.64285,447233.3527585457,0.28
Tamilnadu,Villupuram,2002,309.0,284324.36644762417,0.27
Tamilnadu,Cuddalore,2017,202.8132,1000308.0,0.27
Tamilnadu,Salem,2002,312.33334,284324.36644762417,0.26
Tamilnadu,Salem,2018,419.53711,1071602.0,0.26
Tamilnadu,Salem,2000,424.70587,288498.3205747694,0.26
Tamilnadu,Kanniyakumari,2017,96.0,1000308.0,0.36
Tamilnadu,Villupuram,2009,314.22223,552763.8529603527,0.27
Tamilnadu,Villupuram,2010,303.0625,628152.0055419293,0.27
Tamilnadu,Villupuram,2011,234.5,674478.0,0.27
Tamilnadu,Salem,2001,312.4375,282908.6927283517,0.26
Tamilnadu,Villupuram,2012,246.75,709343.0,0.27
Tamilnadu,Tiruchirappalli,2006,358.38889,447233.3527585457,0.29
Tamilnadu,Tiruchirappalli,2005,330.16666,386683.4090471607,0.29
Tamilnadu,Tiruchirappalli,2004,278.0,337921.3167903381,0.29
Tamilnadu,Tiruchirappalli,2002,312.77777,284324.36644762417,0.29
Tamilnadu,Villupuram,2013,429.30768,750416.0,0.27
Tamilnadu,Villupuram,2014,405.98001,791915.0,0.27
Tamilnadu,Villupuram,2016,222.30333,922084.0,0.27
Tamilnadu,Villupuram,2017,244.69609,1000308.0,0.27
Tamilnadu,Tiruchirappalli,2001,311.47369,282908.6927283517,0.29
Tamilnadu,Tiruchirappalli,2000,396.6842,288498.3205747694,0.29
Tamilnadu,Kanniyakumari,2016,159.72728,922084.0,0.36
Tamilnadu,Kanniyakumari,2015,182.0,862437.0,0.36
Tamilnadu,Kanniyakumari,2014,164.75714,791915.0,0.36
Tamilnadu,The Nilgiris,2000,41.625,288498.3205747694,0.3
Tamilnadu,Kanniyakumari,2013,159.16667,750416.0,0.36
Tamilnadu,The Nilgiris,2001,16.333334,282908.6927283517,0.3
Tamilnadu,The Nilgiris,2002,20.333334,284324.36644762417,0.3
Tamilnadu,The Nilgiris,2004,70.0,337921.3167903381,0.3
Tamilnadu,The Nilgiris,2005,44.333332,386683.4090471607,0.3
Tamilnadu,Kanniyakumari,2012,142.7,709343.0,0.36
Tamilnadu,The Nilgiris,2006,50.200001,447233.3527585457,0.3
Tamilnadu,Villupuram,2018,246.8609,1071602.0,0.27
Tamilnadu,Kanniyakumari,2018,113.98538,1071602.0,0.36
Tamilnadu,Villupuram,2007,260.875,475248.4774441926,0.27
Tamilnadu,Tiruchirappalli,2010,480.5,628152.0055419293,0.29
Tamilnadu,Karur,2005,736.75,386683.4090471607,0.3
Tamilnadu,Karur,2006,601.28571,447233.3527585457,0.3
Tamilnadu,Karur,2007,770.55554,475248.4774441926,0.3
Tamilnadu,Karur,2009,632.71429,552763.8529603527,0.3
Tamilnadu,Karur,2004,388.16666,337921.3167903381,0.3
Tamilnadu,Karur,2010,405.28571,628152.0055419293,0.3
Tamilnadu,Karur,2011,451.25,674478.0,0.3
Tamilnadu,Karur,2012,454.25,709343.0,0.3
Tamilnadu,Karur,2013,707.16669,750416.0,0.3
Tamilnadu,Karur,2014,971.34283,791915.0,0.3
Tamilnadu,Karur,2015,361.57144,862437.0,0.3
Tamilnadu,Karur,2002,473.5,284324.36644762417,0.3
Tamilnadu,Karur,2000,344.0,288498.3205747694,0.3
Tamilnadu,Tiruchirappalli,2007,342.0,475248.4774441926,0.29
Tamilnadu,Karur,2016,432.23001,922084.0,0.3
Tamilnadu,Karur,2001,555.44446,282908.6927283517,0.3
Tamilnadu,Thanjavur,2018,331.45749,1071602.0,0.28
Tamilnadu,Tiruchirappalli,2009,384.78571,552763.8529603527,0.29
Tamilnadu,Cuddalore,2000,320.58334,288498.3205747694,0.27
Tamilnadu,Cuddalore,2001,359.0,282908.6927283517,0.27
Tamilnadu,Karur,2018,429.21768,1071602.0,0.3
Tamilnadu,Villupuram,2004,412.93332,337921.3167903381,0.27
Tamilnadu,Cuddalore,2002,250.55556,284324.36644762417,0.27
Tamilnadu,Cuddalore,2004,296.85715,337921.3167903381,0.27
Tamilnadu,Villupuram,2005,311.86365,386683.4090471607,0.27
Tamilnadu,Karur,2017,412.66599,1000308.0,0.3
Tamilnadu,Villupuram,2006,325.39999,447233.3527585457,0.27
Tamilnadu,Thanjavur,2017,156.81625,1000308.0,0.28
Telangana,Adilabad,2016,145.375,455731.0,0.37
Telangana,Adilabad,2004,65.5,161790.06689829516,0.37
Telangana,Adilabad,2015,124.66666,416892.0,0.37
Telangana,Adilabad,2005,68.25,187774.5444577278,0.37
Telangana,Adilabad,2007,80.5,229691.84931694492,0.37
Telangana,Adilabad,2008,164.58333,260994.6924820364,0.37
Telangana,Adilabad,2009,145.25,261701.24352747787,0.37
Telangana,Adilabad,2010,118.36364,307973.2512484278,0.37
Telangana,Adilabad,2012,55.666668,334205.0,0.37
Telangana,Adilabad,2013,96.63636,349593.0,0.37
Telangana,Adilabad,2014,102.72727,372897.0,0.37
Telangana,Adilabad,2006,76.727272,208477.0974396334,0.37
Telangana,Adilabad,2011,141.72728,325139.0,0.37
Telangana,Adilabad,2017,134.16667,498145.0,0.37
Telangana,Adilabad,2018,78.0,544441.0,0.37
Telangana,Nizamabad,2004,124.5,161790.06689829516,0.27
Telangana,Nizamabad,2005,142.33333,187774.5444577278,0.27
Telangana,Nizamabad,2006,100.33334,208477.0974396334,0.27
Telangana,Nizamabad,2007,173.5,229691.84931694492,0.27
Telangana,Nizamabad,2008,94.75,260994.6924820364,0.27
Telangana,Nizamabad,2009,107.09091,261701.24352747787,0.27
Telangana,Nizamabad,2010,188.89999,307973.2512484278,0.27
Telangana,Nizamabad,2011,118.5,325139.0,0.27
Telangana,Nizamabad,2012,85.14286,334205.0,0.27
Telangana,Nizamabad,2013,193.83333,349593.0,0.27
Telangana,Nizamabad,2014,161.08333,372897.0,0.27
Telangana,Nizamabad,2015,148.6875,416892.0,0.27
Telangana,Nizamabad,2016,105.875,455731.0,0.27
Telangana,Nizamabad,2017,160.47826,498145.0,0.27
Telangana,Nizamabad,2018,142.53334,544441.0,0.27
Telangana,Medak,2016,285.33334,455731.0,0.23
Telangana,Medak,2015,262.875,416892.0,0.23
Telangana,Medak,2014,353.33334,372897.0,0.23
Telangana,Medak,2013,349.25,349593.0,0.23
Telangana,Medak,2012,338.5,334205.0,0.23
Telangana,Medak,2011,553.0,325139.0,0.23
Telangana,Medak,2010,521.33331,307973.2512484278,0.23
Telangana,Medak,2009,452.66666,261701.24352747787,0.23
Telangana,Medak,2008,445.33334,260994.6924820364,0.23
Telangana,Ranga Reddy,2004,216.33333,161790.06689829516,0.31
Telangana,Ranga Reddy,2005,189.0,187774.5444577278,0.31
Telangana,Ranga Reddy,2006,228.0,208477.0974396334,0.31
Telangana,Ranga Reddy,2007,132.50999,229691.84931694492,0.31
Telangana,Medak,2017,158.77777,498145.0,0.23
Telangana,Warangal,2007,50.0,229691.84931694492,0.23
Telangana,Warangal,2008,177.0,260994.6924820364,0.23
Telangana,Khammam,2011,302.44446,325139.0,0.23
Telangana,Khammam,2012,249.875,334205.0,0.23
Telangana,Khammam,2013,412.0,349593.0,0.23
Telangana,Khammam,2014,255.05882,372897.0,0.23
Telangana,Khammam,2015,311.5,416892.0,0.23
Telangana,Khammam,2016,250.2,455731.0,0.23
Telangana,Khammam,2017,257.70587,498145.0,0.23
Telangana,Khammam,2018,301.75,544441.0,0.23
Telangana,Ranga Reddy,2008,148.2,260994.6924820364,0.31
Telangana,Ranga Reddy,2009,182.5,261701.24352747787,0.31
Telangana,Ranga Reddy,2010,98.85714,307973.2512484278,0.31
Telangana,Ranga Reddy,2011,138.5625,325139.0,0.31
Telangana,Ranga Reddy,2012,148.5,334205.0,0.31
Telangana,Ranga Reddy,2014,150.25,372897.0,0.31
Telangana,Ranga Reddy,2015,195.78572,416892.0,0.31
Telangana,Ranga Reddy,2016,189.75,455731.0,0.31
Telangana,Ranga Reddy,2017,164.29167,498145.0,0.31
Telangana,Ranga Reddy,2018,183.42105,544441.0,0.31
Telangana,Medak,2007,440.66666,229691.84931694492,0.23
Telangana,Ranga Reddy,2013,172.89473,349593.0,0.31
Telangana,Khammam,2005,235.54546,187774.5444577278,0.23
Telangana,Khammam,2004,384.27274,161790.06689829516,0.23
Telangana,Karimnagar,2018,114.25,544441.0,0.2
Telangana,Karimnagar,2017,145.33333,498145.0,0.2
Telangana,Karimnagar,2016,139.88889,455731.0,0.2
Telangana,Karimnagar,2015,93.800003,416892.0,0.2
Telangana,Karimnagar,2014,167.2,372897.0,0.2
Telangana,Karimnagar,2013,125.4,349593.0,0.2
Telangana,Karimnagar,2012,119.0,334205.0,0.2
Telangana,Karimnagar,2011,116.8,325139.0,0.2
Telangana,Karimnagar,2010,114.6,307973.2512484278,0.2
Telangana,Karimnagar,2009,191.66667,261701.24352747787,0.2
Telangana,Karimnagar,2008,138.25,260994.6924820364,0.2
Telangana,Karimnagar,2007,154.0,229691.84931694492,0.2
Telangana,Karimnagar,2006,178.57143,208477.0974396334,0.2
Telangana,Karimnagar,2005,172.0,187774.5444577278,0.2
Telangana,Karimnagar,2004,217.0,161790.06689829516,0.2
Telangana,Medak,2018,256.0,544441.0,0.23
Telangana,Khammam,2008,363.88889,260994.6924820364,0.23
Telangana,Khammam,2009,390.875,261701.24352747787,0.23
Telangana,Khammam,2010,313.33334,307973.2512484278,0.23
Telangana,Khammam,2006,499.0,208477.0974396334,0.23
Telangana,Hyderabad,2015,134.33333,416892.0,0.26
Telangana,Hyderabad,2014,100.125,372897.0,0.26
Telangana,Hyderabad,2013,109.0,349593.0,0.26
Telangana,Hyderabad,2012,137.16667,334205.0,0.26
Telangana,Hyderabad,2011,137.77777,325139.0,0.26
Telangana,Hyderabad,2010,92.333336,307973.2512484278,0.26
Telangana,Hyderabad,2009,25.0,261701.24352747787,0.26
Telangana,Hyderabad,2008,152.0,260994.6924820364,0.26
Telangana,Hyderabad,2007,179.60001,229691.84931694492,0.26
Telangana,Hyderabad,2006,147.66667,208477.0974396334,0.26
Telangana,Hyderabad,2005,189.33333,187774.5444577278,0.26
Telangana,Hyderabad,2004,91.699997,161790.06689829516,0.26
Telangana,Hyderabad,2016,81.0,455731.0,0.26
Telangana,Hyderabad,2017,147.23529,498145.0,0.26
Telangana,Hyderabad,2018,130.2,544441.0,0.26
Telangana,Nalgonda,2010,633.0,307973.2512484278,0.32
Telangana,Nalgonda,2011,402.79999,325139.0,0.32
Telangana,Nalgonda,2012,234.75,334205.0,0.32
Telangana,Nalgonda,2013,287.625,349593.0,0.32
Telangana,Nalgonda,2014,346.73334,372897.0,0.32
Telangana,Nalgonda,2015,276.29031,416892.0,0.32
Telangana,Nalgonda,2016,262.35999,455731.0,0.32
Telangana,Nalgonda,2017,289.25806,498145.0,0.32
Telangana,Nalgonda,2018,289.11539,544441.0,0.32
Telangana,Nalgonda,2009,158.0,261701.24352747787,0.32
Telangana,Nalgonda,2008,532.71429,260994.6924820364,0.32
Telangana,Nalgonda,2007,626.79999,229691.84931694492,0.32
Telangana,Nalgonda,2006,521.25,208477.0974396334,0.32
Telangana,Nalgonda,2004,612.0,161790.06689829516,0.32
Telangana,Nalgonda,2005,615.0,187774.5444577278,0.32
Telangana,Medak,2006,451.0,208477.0974396334,0.23
Telangana,Medak,2005,608.0,187774.5444577278,0.23
Telangana,Medak,2004,145.0,161790.06689829516,0.23
Telangana,Khammam,2007,490.875,229691.84931694492,0.23
Tripura,Dhalai,2018,40.324375,32703.0,0.17
Tripura,North Tripura,2017,36.427933,29505.0,0.24
Tripura,South Tripura,2017,39.388889,29505.0,0.24
Tripura,South Tripura,2016,30.576447,27204.0,0.24
Tripura,West Tripura,2018,79.241173,32703.0,0.27
Tripura,West Tripura,2017,36.094547,29505.0,0.27
Tripura,West Tripura,2016,41.5625,27204.0,0.27
Tripura,West Tripura,2014,35.540001,24407.0,0.27
Tripura,South Tripura,2015,116.0,23745.0,0.24
Tripura,South Tripura,2014,20.138571,24407.0,0.24
Tripura,South Tripura,2018,41.282097,32703.0,0.24
Tripura,Dhalai,2017,29.738611,29505.0,0.17
Tripura,Dhalai,2015,25.0,23745.0,0.17
Tripura,Dhalai,2014,24.65,24407.0,0.17
Tripura,North Tripura,2014,15.45,24407.0,0.24
Tripura,North Tripura,2015,73.98333,23745.0,0.24
Tripura,North Tripura,2016,32.915764,27204.0,0.24
Tripura,North Tripura,2018,67.186188,32703.0,0.24
Tripura,Dhalai,2016,17.5,27204.0,0.17
Uttar Pradesh,Ambedkar Nagar,2018,30.171999,949184.0,0.22
Uttar Pradesh,Ambedkar Nagar,2016,43.599998,888453.0,0.22
Uttar Pradesh,Ambedkar Nagar,2004,53.75,407921.1791392405,0.22
Uttar Pradesh,Aligarh,2004,663.59998,407921.1791392405,0.28
Uttar Pradesh,Aligarh,2005,253.0,431731.25103797467,0.28
Uttar Pradesh,Ambedkar Nagar,2002,54.0,369037.9006500752,0.22
Uttar Pradesh,Aligarh,2002,133.28572,369037.9006500752,0.28
Uttar Pradesh,Aligarh,2000,230.5,351083.8397158217,0.28
Uttar Pradesh,Basti,2018,68.561333,949184.0,0.31
Uttar Pradesh,Basti,2016,31.833334,888453.0,0.31
Uttar Pradesh,Basti,2005,79.75,431731.25103797467,0.31
Uttar Pradesh,Basti,2004,97.0,407921.1791392405,0.31
Uttar Pradesh,Basti,2000,112.7,351083.8397158217,0.31
Uttar Pradesh,Chitrakoot,2000,163.75,351083.8397158217,0.17
Uttar Pradesh,Chitrakoot,2002,138.33333,369037.9006500752,0.17
Uttar Pradesh,Chandauli,2018,82.824089,949184.0,0.3
Uttar Pradesh,Agra,2005,297.0,431731.25103797467,0.26
Uttar Pradesh,Chandauli,2004,172.75,407921.1791392405,0.3
Uttar Pradesh,Bijnor,2004,79.0,407921.1791392405,0.25
Uttar Pradesh,Bijnor,2005,52.066666,431731.25103797467,0.25
Uttar Pradesh,Bijnor,2016,49.0,888453.0,0.25
Uttar Pradesh,Unnao,2000,54.933334,351083.8397158217,0.27
Uttar Pradesh,Unnao,2001,63.674999,357470.77254969825,0.27
Uttar Pradesh,Unnao,2002,86.5625,369037.9006500752,0.27
Uttar Pradesh,Unnao,2004,25.762501,407921.1791392405,0.27
Uttar Pradesh,Bijnor,2018,26.033333,949184.0,0.25
Uttar Pradesh,Unnao,2016,23.392307,888453.0,0.27
Uttar Pradesh,Unnao,2018,34.977142,949184.0,0.27
Uttar Pradesh,Ambedkar Nagar,2000,46.0,351083.8397158217,0.22
Uttar Pradesh,Aligarh,2018,219.78999,949184.0,0.28
Uttar Pradesh,Aligarh,2016,135.88667,888453.0,0.28
Uttar Pradesh,Budaun,2000,62.5,351083.8397158217,0.22
Uttar Pradesh,Budaun,2002,28.0,369037.9006500752,0.22
Uttar Pradesh,Budaun,2005,64.008331,431731.25103797467,0.22
Uttar Pradesh,Budaun,2016,28.366667,888453.0,0.22
Uttar Pradesh,Budaun,2018,35.857143,949184.0,0.22
Uttar Pradesh,Bulandshahr,2001,43.0,357470.77254969825,0.26
Uttar Pradesh,Bulandshahr,2004,16.328571,407921.1791392405,0.26
Uttar Pradesh,Bulandshahr,2005,103.0,431731.25103797467,0.26
Uttar Pradesh,Bulandshahr,2016,34.366665,888453.0,0.26
Uttar Pradesh,Bulandshahr,2018,68.064003,949184.0,0.26
Uttar Pradesh,Chitrakoot,2004,56.849998,407921.1791392405,0.17
Uttar Pradesh,Ambedkar Nagar,2001,52.666668,357470.77254969825,0.22
Uttar Pradesh,Chandauli,2000,182.5,351083.8397158217,0.3
Uttar Pradesh,Chandauli,2002,140.0,369037.9006500752,0.3
Uttar Pradesh,Chandauli,2016,21.799999,888453.0,0.3
Uttar Pradesh,Chitrakoot,2016,116.32,888453.0,0.17
Uttar Pradesh,Azamgarh,2005,23.8125,431731.25103797467,0.27
Uttar Pradesh,Azamgarh,2016,33.91111,888453.0,0.27
Uttar Pradesh,Azamgarh,2018,74.527504,949184.0,0.27
Uttar Pradesh,Baghpat,2001,33.400002,357470.77254969825,0.28
Uttar Pradesh,Baghpat,2004,53.0,407921.1791392405,0.28
Uttar Pradesh,Baghpat,2005,51.666668,431731.25103797467,0.28
Uttar Pradesh,Baghpat,2016,99.333336,888453.0,0.28
Uttar Pradesh,Baghpat,2018,89.806671,949184.0,0.28
Uttar Pradesh,Bahraich,2000,33.909092,351083.8397158217,0.24
Uttar Pradesh,Bahraich,2016,27.583334,888453.0,0.24
Uttar Pradesh,Bahraich,2018,40.778999,949184.0,0.24
Uttar Pradesh,Ballia,2001,108.66666,357470.77254969825,0.27
Uttar Pradesh,Ballia,2002,56.666668,369037.9006500752,0.27
Uttar Pradesh,Ballia,2004,69.910004,407921.1791392405,0.27
Uttar Pradesh,Ballia,2005,79.25,431731.25103797467,0.27
Uttar Pradesh,Ballia,2016,39.549999,888453.0,0.27
Uttar Pradesh,Ballia,2018,130.16667,949184.0,0.27
Uttar Pradesh,Agra,2016,202.93871,888453.0,0.26
Uttar Pradesh,Banda,2018,106.35,949184.0,0.22
Uttar Pradesh,Banda,2016,38.912498,888453.0,0.22
Uttar Pradesh,Agra,2004,598.40002,407921.1791392405,0.26
Uttar Pradesh,Agra,2002,263.25,369037.9006500752,0.26
Uttar Pradesh,Banda,2005,120.44444,431731.25103797467,0.22
Uttar Pradesh,Azamgarh,2004,50.026665,407921.1791392405,0.27
Uttar Pradesh,Banda,2004,68.333336,407921.1791392405,0.22
Uttar Pradesh,Banda,2002,132.2,369037.9006500752,0.22
Uttar Pradesh,Banda,2000,85.875,351083.8397158217,0.22
Uttar Pradesh,Balrampur,2018,26.594999,949184.0,0.2
Uttar Pradesh,Balrampur,2016,14.888889,888453.0,0.2
Uttar Pradesh,Balrampur,2005,64.714287,431731.25103797467,0.2
Uttar Pradesh,Balrampur,2000,58.220001,351083.8397158217,0.2
Uttar Pradesh,Bijnor,2001,64.333336,357470.77254969825,0.25
Uttar Pradesh,Chitrakoot,2018,127.62,949184.0,0.17
Uttar Pradesh,Azamgarh,2002,68.0,369037.9006500752,0.27
Uttar Pradesh,Azamgarh,2000,28.0,351083.8397158217,0.27
Uttar Pradesh,Barabanki,2018,17.218573,949184.0,0.19
Uttar Pradesh,Bareilly,2018,16.75,949184.0,0.27
Uttar Pradesh,Bareilly,2016,26.1,888453.0,0.27
Uttar Pradesh,Bareilly,2005,74.809998,431731.25103797467,0.27
Uttar Pradesh,Bareilly,2000,72.73333,351083.8397158217,0.27
Uttar Pradesh,Varanasi,2000,105.0,351083.8397158217,0.32
Uttar Pradesh,Auraiya,2000,131.16667,351083.8397158217,0.19
Uttar Pradesh,Auraiya,2001,113.6,357470.77254969825,0.19
Uttar Pradesh,Auraiya,2002,121.8,369037.9006500752,0.19
Uttar Pradesh,Varanasi,2002,386.5,369037.9006500752,0.32
Uttar Pradesh,Varanasi,2004,108.81818,407921.1791392405,0.32
Uttar Pradesh,Varanasi,2016,32.442856,888453.0,0.32
Uttar Pradesh,Agra,2000,799.5,351083.8397158217,0.26
Uttar Pradesh,Varanasi,2018,43.333332,949184.0,0.32
Uttar Pradesh,Auraiya,2004,47.0,407921.1791392405,0.19
Uttar Pradesh,Auraiya,2005,106.0,431731.25103797467,0.19
Uttar Pradesh,Agra,2018,220.233,949184.0,0.26
Uttar Pradesh,Barabanki,2016,18.641666,888453.0,0.19
Uttar Pradesh,Barabanki,2005,33.541668,431731.25103797467,0.19
Uttar Pradesh,Azamgarh,2001,66.5,357470.77254969825,0.27
Uttar Pradesh,Barabanki,2002,74.470589,369037.9006500752,0.19
Uttar Pradesh,Barabanki,2000,35.777779,351083.8397158217,0.19
Uttar Pradesh,Auraiya,2018,85.910004,949184.0,0.19
Uttar Pradesh,Auraiya,2016,37.166668,888453.0,0.19
Uttar Pradesh,Barabanki,2001,56.0,357470.77254969825,0.19
Uttar Pradesh,Bijnor,2000,21.442858,351083.8397158217,0.25
Uttar Pradesh,Pilibhit,2016,21.0,888453.0,0.25
Uttar Pradesh,Lucknow,2004,22.677778,407921.1791392405,0.42
Uttar Pradesh,Lucknow,2016,25.871429,888453.0,0.42
Uttar Pradesh,Lucknow,2018,28.950832,949184.0,0.42
Uttar Pradesh,Maharajganj,2000,93.0,351083.8397158217,0.26
Uttar Pradesh,Maharajganj,2001,33.200001,357470.77254969825,0.26
Uttar Pradesh,Maharajganj,2002,41.285713,369037.9006500752,0.26
Uttar Pradesh,Maharajganj,2004,31.0,407921.1791392405,0.26
Uttar Pradesh,Lucknow,2003,31.0,388468.5695531362,0.42
Uttar Pradesh,Maharajganj,2016,53.0,888453.0,0.26
Uttar Pradesh,Muzaffarnagar,2016,27.0,888453.0,0.27
Uttar Pradesh,Muzaffarnagar,2001,52.599998,357470.77254969825,0.27
Uttar Pradesh,Mahoba,2000,403.60001,351083.8397158217,0.26
Uttar Pradesh,Mahoba,2002,163.33333,369037.9006500752,0.26
Uttar Pradesh,Mahoba,2004,115.42857,407921.1791392405,0.26
Uttar Pradesh,Mahoba,2016,79.805,888453.0,0.26
Uttar Pradesh,Mahoba,2018,125.25667,949184.0,0.26
Uttar Pradesh,Maharajganj,2018,29.541668,949184.0,0.26
Uttar Pradesh,Hathras,2018,230.425,949184.0,0.25
Uttar Pradesh,Lucknow,2002,61.587502,369037.9006500752,0.42
Uttar Pradesh,Lucknow,2000,19.0,351083.8397158217,0.42
Uttar Pradesh,Lalitpur,2000,28.0,351083.8397158217,0.23
Uttar Pradesh,Lalitpur,2001,35.400002,357470.77254969825,0.23
Uttar Pradesh,Lalitpur,2002,60.333332,369037.9006500752,0.23
Uttar Pradesh,Lalitpur,2004,40.5,407921.1791392405,0.23
Uttar Pradesh,Lalitpur,2016,48.400002,888453.0,0.23
Uttar Pradesh,Lucknow,2001,13.166667,357470.77254969825,0.42
Uttar Pradesh,Jalaun,2018,46.084999,949184.0,0.28
Uttar Pradesh,Jalaun,2016,38.555557,888453.0,0.28
Uttar Pradesh,Jalaun,2004,57.833332,407921.1791392405,0.28
Uttar Pradesh,Jalaun,2002,34.57143,369037.9006500752,0.28
Uttar Pradesh,Jalaun,2001,126.14286,357470.77254969825,0.28
Uttar Pradesh,Jalaun,2000,23.25,351083.8397158217,0.28
Uttar Pradesh,Lalitpur,2018,115.46571,949184.0,0.23
Uttar Pradesh,Hathras,2016,228.77,888453.0,0.25
Uttar Pradesh,Hathras,2002,207.60001,369037.9006500752,0.25
Uttar Pradesh,Hathras,2000,375.33334,351083.8397158217,0.25
Uttar Pradesh,Hamirpur,2000,272.85715,351083.8397158217,0.25
Uttar Pradesh,Gorakhpur,2018,36.631668,949184.0,0.32
Uttar Pradesh,Gorakhpur,2004,99.25,407921.1791392405,0.32
Uttar Pradesh,Gorakhpur,2002,68.599998,369037.9006500752,0.32
Uttar Pradesh,Gorakhpur,2001,69.85714,357470.77254969825,0.32
Uttar Pradesh,Gorakhpur,2000,68.222221,351083.8397158217,0.32
Uttar Pradesh,Gonda,2018,33.687,949184.0,0.24
Uttar Pradesh,Hamirpur,2003,18.0,388468.5695531362,0.25
Uttar Pradesh,Mainpuri,2000,42.5,351083.8397158217,0.25
Uttar Pradesh,Mainpuri,2016,35.5,888453.0,0.25
Uttar Pradesh,Mainpuri,2018,49.643997,949184.0,0.25
Uttar Pradesh,Moradabad,2018,58.575001,949184.0,0.27
Uttar Pradesh,Moradabad,2016,46.82,888453.0,0.27
Uttar Pradesh,Moradabad,2004,14.0,407921.1791392405,0.27
Uttar Pradesh,Moradabad,2001,46.0,357470.77254969825,0.27
Uttar Pradesh,Moradabad,2000,28.275,351083.8397158217,0.27
Uttar Pradesh,Mainpuri,2002,24.75,369037.9006500752,0.25
Uttar Pradesh,Hamirpur,2004,152.8,407921.1791392405,0.25
Uttar Pradesh,Hamirpur,2006,25.0,466022.3453164557,0.25
Uttar Pradesh,Hamirpur,2008,22.25,533571.6164050633,0.25
Uttar Pradesh,Hardoi,2018,27.481499,949184.0,0.21
Uttar Pradesh,Hardoi,2016,14.822222,888453.0,0.21
Uttar Pradesh,Sitapur,2000,95.25,351083.8397158217,0.26
