state,district,year,chloride,sdp
Odisha,Balangir,2015,71.901642,96411.89983617104
Odisha,Balangir,2016,87.948792,111702.73149681312
Odisha,Balangir,2017,108.33123,120401.40064851416
Odisha,Balangir,2018,96.548065,128834.66214837071
Odisha,Nabarangpur,2000,37.0,37386.0
Odisha,Deogarh,2008,14.18,69946.03585979673
Odisha,Deogarh,2004,49.0,51020.0
Odisha,Deogarh,2002,64.696503,39377.0
Odisha,Sonepur,2004,26.6,51020.0
Odisha,Malkangiri,2014,84.371666,89839.15739931622
Odisha,Baleshwar,2015,76.0,96411.89983617104
Odisha,Baleshwar,2014,94.241135,89839.15739931622
Odisha,Baleshwar,2013,27.25,88769.53029166746
Odisha,Mayurbhanj,2018,53.60294,128834.66214837071
Odisha,Baleshwar,2012,18.203333,82364.33357477185
Odisha,Sonepur,2017,84.0,120401.40064851416
Odisha,Sonepur,2016,1.5666667,111702.73149681312
Odisha,Mayurbhanj,2000,55.589363,37386.0
Odisha,Mayurbhanj,2002,57.243176,39377.0
Odisha,Baleshwar,2009,112.83334,70508.8640475385
Odisha,Baleshwar,2008,66.428574,69946.03585979673
Odisha,Baleshwar,2004,107.27142,51020.0
Odisha,Baleshwar,2002,93.107002,39377.0
Odisha,Baleshwar,2000,182.05556,37386.0
Odisha,Sonepur,2018,52.099998,128834.66214837071
Odisha,Sonepur,2015,85.0,96411.89983617104
Odisha,Sonepur,2014,56.720001,89839.15739931622
Odisha,Balangir,2009,91.611115,70508.8640475385
Odisha,Balangir,2008,90.710884,69946.03585979673
Odisha,Balangir,2004,96.848,51020.0
Odisha,Sonepur,2012,104.13333,82364.33357477185
Odisha,Sonepur,2009,46.0,70508.8640475385
Odisha,Balangir,2002,136.7802,39377.0
Odisha,Balangir,2000,89.081078,37386.0
Odisha,Sonepur,2000,36.333332,37386.0
Odisha,Sonepur,2002,25.1695,39377.0
Odisha,Puri,2000,147.52174,37386.0
Odisha,Jajapur,2000,101.28571,37386.0
Odisha,Puri,2002,78.167374,39377.0
Odisha,Puri,2008,176.69687,69946.03585979673
Odisha,Puri,2009,122.54285,70508.8640475385
Odisha,Puri,2012,130.62857,82364.33357477185
Odisha,Puri,2013,139.23514,88769.53029166746
Odisha,Puri,2014,173.40962,89839.15739931622
Odisha,Puri,2015,126.74545,96411.89983617104
Odisha,Puri,2016,127.52542,111702.73149681312
Odisha,Puri,2017,177.6207,120401.40064851416
Odisha,Puri,2018,109.5,128834.66214837071
Odisha,Puri,2004,82.663155,51020.0
Odisha,Nabarangpur,2002,60.383331,39377.0
Odisha,Jajapur,2002,94.912788,39377.0
Odisha,Jajapur,2008,71.429413,69946.03585979673
Odisha,Sonepur,2013,47.333332,88769.53029166746
Odisha,Cuttack,2000,69.311432,37386.0
Odisha,Cuttack,2002,78.255997,39377.0
Odisha,Cuttack,2004,70.547058,51020.0
Odisha,Cuttack,2008,63.205357,69946.03585979673
Odisha,Cuttack,2009,59.648571,70508.8640475385
Odisha,Cuttack,2012,110.05,82364.33357477185
Odisha,Cuttack,2013,82.294121,88769.53029166746
Odisha,Cuttack,2014,80.685738,89839.15739931622
Odisha,Jajapur,2004,67.565002,51020.0
Odisha,Cuttack,2015,78.48542,96411.89983617104
Odisha,Cuttack,2017,78.574074,120401.40064851416
Odisha,Jajapur,2018,46.95652,128834.66214837071
Odisha,Jajapur,2017,46.0,120401.40064851416
Odisha,Cuttack,2018,63.905659,128834.66214837071
Odisha,Jajapur,2015,64.888885,96411.89983617104
Odisha,Jajapur,2014,27.82975,89839.15739931622
Odisha,Jajapur,2013,37.285713,88769.53029166746
Odisha,Jajapur,2012,78.987503,82364.33357477185
Odisha,Jajapur,2009,62.56818,70508.8640475385
Odisha,Cuttack,2016,73.753098,111702.73149681312
Odisha,Nabarangpur,2004,36.139999,51020.0
Odisha,Deogarh,2000,48.0,37386.0
Odisha,Nabarangpur,2009,98.230766,70508.8640475385
Odisha,Anugul,2016,115.30513,111702.73149681312
Odisha,Anugul,2017,126.89362,120401.40064851416
Odisha,Anugul,2018,97.186043,128834.66214837071
Odisha,Ganjam,2016,184.77739,111702.73149681312
Odisha,Ganjam,2017,166.38637,120401.40064851416
Odisha,Ganjam,2018,189.08643,128834.66214837071
Odisha,Rayagada,2018,45.400002,128834.66214837071
Odisha,Rayagada,2017,119.28571,120401.40064851416
Odisha,Rayagada,2016,46.189999,111702.73149681312
Odisha,Rayagada,2015,45.35294,96411.89983617104
Odisha,Jagatsinghapur,2015,118.45454,96411.89983617104
Odisha,Rayagada,2013,73.46154,88769.53029166746
Odisha,Rayagada,2012,53.572727,82364.33357477185
Odisha,Rayagada,2009,11.285714,70508.8640475385
Odisha,Rayagada,2008,14.7,69946.03585979673
Odisha,Rayagada,2004,39.388889,51020.0
Odisha,Rayagada,2002,30.873819,39377.0
Odisha,Nabarangpur,2008,50.283928,69946.03585979673
Odisha,Bhadrak,2009,14.714286,70508.8640475385
Odisha,Bhadrak,2008,136.97626,69946.03585979673
Odisha,Bhadrak,2004,163.08572,51020.0
Odisha,Anugul,2015,110.58974,96411.89983617104
Odisha,Bhadrak,2002,149.24471,39377.0
Odisha,Bhadrak,2012,20.00909,82364.33357477185
Odisha,Bhadrak,2014,126.89733,89839.15739931622
Odisha,Jagatsinghapur,2000,56.666668,37386.0
Odisha,Jagatsinghapur,2002,331.95392,39377.0
Odisha,Jagatsinghapur,2004,188.66667,51020.0
Odisha,Jagatsinghapur,2008,158.74445,69946.03585979673
Odisha,Jagatsinghapur,2009,71.0,70508.8640475385
Odisha,Jagatsinghapur,2012,286.66251,82364.33357477185
Odisha,Jagatsinghapur,2013,217.17647,88769.53029166746
Odisha,Jagatsinghapur,2014,130.06975,89839.15739931622
Odisha,Anugul,2009,136.83333,70508.8640475385
Odisha,Bargarh,2013,76.736839,88769.53029166746
Odisha,Bargarh,2014,114.39793,89839.15739931622
Odisha,Bargarh,2015,112.18182,96411.89983617104
Odisha,Bargarh,2016,94.644554,111702.73149681312
Odisha,Bargarh,2017,102.25333,120401.40064851416
Odisha,Bargarh,2018,124.99412,128834.66214837071
Odisha,Anugul,2012,102.31406,82364.33357477185
Odisha,Anugul,2013,129.60606,88769.53029166746
Odisha,Anugul,2014,134.14948,89839.15739931622
Odisha,Bhadrak,2017,105.9375,120401.40064851416
Odisha,Bhadrak,2016,100.97222,111702.73149681312
Odisha,Bhadrak,2015,36.789474,96411.89983617104
Odisha,Bhadrak,2013,42.944443,88769.53029166746
Odisha,Bhadrak,2000,199.3,37386.0
Odisha,Rayagada,2000,44.727272,37386.0
Odisha,Baleshwar,2018,97.954544,128834.66214837071
Odisha,Dhenkanal,2000,80.597145,37386.0
Odisha,Malkangiri,2018,66.473686,128834.66214837071
Odisha,Malkangiri,2017,66.470589,120401.40064851416
Odisha,Dhenkanal,2018,122.39286,128834.66214837071
Odisha,Malkangiri,2015,98.625,96411.89983617104
Odisha,Deogarh,2018,74.564247,128834.66214837071
Odisha,Deogarh,2017,73.0,120401.40064851416
Odisha,Deogarh,2016,42.244446,111702.73149681312
Odisha,Deogarh,2015,90.714287,96411.89983617104
Odisha,Dhenkanal,2002,92.619102,39377.0
Odisha,Deogarh,2014,49.630627,89839.15739931622
Odisha,Deogarh,2012,81.625,82364.33357477185
Odisha,Deogarh,2009,73.800003,70508.8640475385
Odisha,Nabarangpur,2018,46.0,128834.66214837071
Odisha,Nabarangpur,2017,55.782608,120401.40064851416
Odisha,Nabarangpur,2016,45.679546,111702.73149681312
Odisha,Nabarangpur,2015,69.055557,96411.89983617104
Odisha,Nabarangpur,2014,54.951668,89839.15739931622
Odisha,Nabarangpur,2013,61.857143,88769.53029166746
Odisha,Nabarangpur,2012,71.709999,82364.33357477185
Odisha,Deogarh,2013,62.666668,88769.53029166746
Odisha,Dhenkanal,2004,80.699997,51020.0
Odisha,Malkangiri,2016,64.926666,111702.73149681312
Odisha,Dhenkanal,2009,62.0,70508.8640475385
Odisha,Dhenkanal,2008,76.088234,69946.03585979673
Odisha,Baleshwar,2017,100.53571,120401.40064851416
Odisha,Baleshwar,2016,79.900002,111702.73149681312
Odisha,Jagatsinghapur,2016,119.01188,111702.73149681312
Odisha,Jagatsinghapur,2017,96.222221,120401.40064851416
Odisha,Jagatsinghapur,2018,103.0,128834.66214837071
Odisha,Sonepur,2008,65.0,69946.03585979673
Odisha,Dhenkanal,2016,93.13636,111702.73149681312
Odisha,Dhenkanal,2015,91.484848,96411.89983617104
Odisha,Dhenkanal,2014,72.881027,89839.15739931622
Odisha,Dhenkanal,2013,81.794868,88769.53029166746
Odisha,Dhenkanal,2012,86.813637,82364.33357477185
Odisha,Dhenkanal,2017,65.774193,120401.40064851416
Pondicherry,Yanam,2005,76.0,4433.240611961057
Pondicherry,Yanam,2004,89.0,3500.0
Pondicherry,Yanam,2002,92.0,3879.0
Pondicherry,Yanam,2000,78.0,3305.0
Pondicherry,Yanam,2008,43.0,5418.636995827538
Pondicherry,Yanam,2009,39.0,6395.688456189151
Pondicherry,Yanam,2010,89.0,6823.365785813629
Pondicherry,Karaikal,2013,107.0,8045.364328938243
Pondicherry,Karaikal,2012,148.0,7237.047662210413
Pondicherry,Karaikal,2014,282.0,7492.79681542453
Pondicherry,Karaikal,2005,284.0,4433.240611961057
Pondicherry,Karaikal,2016,119.64375,8533.0611630783
Pondicherry,Karaikal,2018,225.1075,10952.410816841038
Pondicherry,Yanam,2011,121.0,7075.104311543811
Pondicherry,Karaikal,2002,273.0,3879.0
Pondicherry,Karaikal,2001,207.0,3529.0
Pondicherry,Karaikal,2000,303.66666,3305.0
Pondicherry,Yanam,2013,177.0,8045.364328938243
Pondicherry,Yanam,2014,106.0,7492.79681542453
Pondicherry,Karaikal,2006,231.5,4599.443671766342
Pondicherry,Yanam,2012,39.0,7237.047662210413
Pondicherry,Puducherry,2012,139.33333,7237.047662210413
Pondicherry,Puducherry,2005,165.66667,4433.240611961057
Pondicherry,Yanam,2018,57.0,10952.410816841038
Pondicherry,Puducherry,2018,295.75427,10952.410816841038
Pondicherry,Puducherry,2017,334.33334,9345.111394086627
Pondicherry,Puducherry,2016,91.412498,8533.0611630783
Pondicherry,Puducherry,2015,171.66667,7945.49148443492
Pondicherry,Puducherry,2013,160.0,8045.364328938243
Pondicherry,Yanam,2006,60.0,4599.443671766342
Pondicherry,Puducherry,2011,126.66666,7075.104311543811
Pondicherry,Puducherry,2010,143.75,6823.365785813629
Pondicherry,Puducherry,2009,103.75,6395.688456189151
Pondicherry,Puducherry,2007,155.33333,4963.143254520167
Pondicherry,Puducherry,2006,166.5,4599.443671766342
Pondicherry,Puducherry,2002,104.0,3879.0
Pondicherry,Puducherry,2001,125.66666,3529.0
Pondicherry,Puducherry,2000,145.66667,3305.0
Pondicherry,Yanam,2017,64.0,9345.111394086627
Pondicherry,Yanam,2016,58.5,8533.0611630783
Pondicherry,Yanam,2007,43.0,4963.143254520167
Pondicherry,Yanam,2015,172.0,7945.49148443492
Punjab,Rupnagar,2013,67.991669,129131.63345702871
Punjab,Rupnagar,2014,45.5,134426.9403333669
Punjab,Hoshiarpur,2009,15.225,102924.87270636874
Punjab,Hoshiarpur,2010,38.700001,109572.58351140429
Punjab,Hoshiarpur,2011,17.633333,115476.78925303108
Punjab,Rupnagar,2015,52.299999,142348.1787873969
Punjab,Rupnagar,2016,51.799999,152430.98371291664
Punjab,Rupnagar,2017,44.727272,161734.69790931974
Punjab,Rupnagar,2018,58.625,170850.63868959743
Punjab,S.A.S Nagar,2000,15.0,63172.0
Punjab,S.A.S Nagar,2002,21.0,65085.0
Punjab,S.A.S Nagar,2004,14.0,72587.0
Punjab,S.A.S Nagar,2005,14.0,76146.0457797185
Punjab,S.A.S Nagar,2006,11.0,84358.3205277094
Punjab,S.A.S Nagar,2007,13.0,91663.55281739212
Punjab,Hoshiarpur,2012,28.375,121552.15227450713
Punjab,Hoshiarpur,2013,22.464285,129131.63345702871
Punjab,Hoshiarpur,2014,31.581249,134426.9403333669
Punjab,Hoshiarpur,2016,30.17931,152430.98371291664
Punjab,S.A.S Nagar,2008,6.6999998,96745.01372694757
Punjab,S.A.S Nagar,2009,6.6999998,102924.87270636874
Punjab,Rupnagar,2012,45.0,121552.15227450713
Punjab,Firozpur,2017,625.0,161734.69790931974
Punjab,Rupnagar,2011,51.272728,115476.78925303108
Punjab,Rupnagar,2010,32.81818,109572.58351140429
Punjab,Rupnagar,2005,44.23077,76146.0457797185
Punjab,Rupnagar,2004,34.444443,72587.0
Punjab,Rupnagar,2002,47.700001,65085.0
Punjab,Rupnagar,2001,18.0,63995.0
Punjab,Rupnagar,2000,62.36842,63172.0
Punjab,Ferozepur,2006,302.53845,84358.3205277094
Punjab,Ferozepur,2007,221.57143,91663.55281739212
Punjab,Ferozepur,2008,369.66666,96745.01372694757
Punjab,Ferozepur,2009,234.72728,102924.87270636874
Punjab,Ferozepur,2010,238.5625,109572.58351140429
Punjab,Ferozepur,2011,321.25,115476.78925303108
Punjab,Ferozepur,2012,340.6842,121552.15227450713
Punjab,Ferozepur,2013,313.38095,129131.63345702871
Punjab,Firozpur,2016,674.0,152430.98371291664
Punjab,Ferozepur,2014,270.90909,134426.9403333669
Punjab,Ferozepur,2016,344.04999,152430.98371291664
Punjab,Ferozepur,2017,291.73685,161734.69790931974
Punjab,Rupnagar,2006,54.0,84358.3205277094
Punjab,Rupnagar,2007,31.866667,91663.55281739212
Punjab,Rupnagar,2008,44.477779,96745.01372694757
Punjab,Rupnagar,2009,31.99,102924.87270636874
Punjab,Firozpur,2018,681.0,170850.63868959743
Punjab,Ferozepur,2018,264.52499,170850.63868959743
Punjab,Patiala,2008,86.947365,96745.01372694757
Punjab,Hoshiarpur,2007,31.0,91663.55281739212
Punjab,Gurdaspur,2004,37.849998,72587.0
Punjab,Gurdaspur,2005,36.18182,76146.0457797185
Punjab,Gurdaspur,2006,62.272728,84358.3205277094
Punjab,Gurdaspur,2007,68.934784,91663.55281739212
Punjab,Gurdaspur,2008,54.924999,96745.01372694757
Punjab,Gurdaspur,2009,28.683332,102924.87270636874
Punjab,Gurdaspur,2002,40.487999,65085.0
Punjab,Gurdaspur,2010,47.963634,109572.58351140429
Punjab,Gurdaspur,2012,49.585186,121552.15227450713
Punjab,Gurdaspur,2013,38.966667,129131.63345702871
Punjab,Gurdaspur,2014,38.615383,134426.9403333669
Punjab,Gurdaspur,2015,59.814816,142348.1787873969
Punjab,Gurdaspur,2016,40.003334,152430.98371291664
Punjab,Gurdaspur,2017,49.566666,161734.69790931974
Punjab,Gurdaspur,2011,41.692307,115476.78925303108
Punjab,Gurdaspur,2018,42.451614,170850.63868959743
Punjab,Gurdaspur,2000,43.292858,63172.0
Punjab,Patiala,2018,159.8,170850.63868959743
Punjab,Patiala,2007,111.35789,91663.55281739212
Punjab,Patiala,2006,133.66667,84358.3205277094
Punjab,Patiala,2005,172.85715,76146.0457797185
Punjab,Patiala,2004,124.0,72587.0
Punjab,Patiala,2002,166.39999,65085.0
Punjab,Patiala,2000,136.8353,63172.0
Punjab,S.A.S Nagar,2010,25.0,109572.58351140429
Punjab,Patiala,2010,117.33334,109572.58351140429
Punjab,Patiala,2012,95.470589,121552.15227450713
Punjab,Patiala,2013,116.27333,129131.63345702871
Punjab,Patiala,2014,121.90909,134426.9403333669
Punjab,Patiala,2015,87.205261,142348.1787873969
Punjab,Patiala,2016,89.300003,152430.98371291664
Punjab,Patiala,2017,46.409092,161734.69790931974
Punjab,Patiala,2011,81.928574,115476.78925303108
Punjab,Jalandhar,2018,53.866665,170850.63868959743
Punjab,Jalandhar,2017,60.285713,161734.69790931974
Punjab,Jalandhar,2016,49.943748,152430.98371291664
Punjab,Amritsar,2011,66.599998,115476.78925303108
Punjab,Amritsar,2010,46.666668,109572.58351140429
Punjab,Amritsar,2009,62.783333,102924.87270636874
Punjab,Amritsar,2008,37.174999,96745.01372694757
Punjab,Patiala,2009,100.5,102924.87270636874
Punjab,Amritsar,2007,67.714287,91663.55281739212
Punjab,Amritsar,2012,43.444443,121552.15227450713
Punjab,Amritsar,2006,34.599998,84358.3205277094
Punjab,Bathinda,2000,193.41667,63172.0
Punjab,Hoshiarpur,2000,42.137932,63172.0
Punjab,Hoshiarpur,2001,40.0,63995.0
Punjab,Hoshiarpur,2004,33.924999,72587.0
Punjab,Hoshiarpur,2005,69.46154,76146.0457797185
Punjab,Hoshiarpur,2006,21.444445,84358.3205277094
Punjab,Amritsar,2005,29.200001,76146.0457797185
Punjab,Amritsar,2013,51.0,129131.63345702871
Punjab,Amritsar,2014,61.777779,134426.9403333669
Punjab,Amritsar,2015,54.777779,142348.1787873969
Punjab,Jalandhar,2014,57.990002,134426.9403333669
Punjab,Jalandhar,2013,31.927273,129131.63345702871
Punjab,Jalandhar,2012,50.466667,121552.15227450713
Punjab,Jalandhar,2011,65.285713,115476.78925303108
Punjab,Jalandhar,2010,58.900002,109572.58351140429
Punjab,Jalandhar,2009,215.0,102924.87270636874
Punjab,Jalandhar,2008,21.5,96745.01372694757
Punjab,Jalandhar,2007,97.5,91663.55281739212
Punjab,Jalandhar,2006,23.799999,84358.3205277094
Punjab,Jalandhar,2005,47.666668,76146.0457797185
Punjab,Jalandhar,2004,36.583332,72587.0
Punjab,Amritsar,2018,65.583336,170850.63868959743
Punjab,Amritsar,2017,48.200001,161734.69790931974
Punjab,Amritsar,2016,55.68182,152430.98371291664
Punjab,Jalandhar,2000,44.454544,63172.0
Punjab,Hoshiarpur,2008,24.585714,96745.01372694757
Punjab,S.A.S Nagar,2011,21.0,115476.78925303108
Punjab,Sahibzada Ajit Singh Nagar,2015,287.33334,142348.1787873969
Punjab,S.A.S Nagar,2015,14.0,142348.1787873969
Punjab,Shahid Bhagat Singh Nagar,2016,35.5,152430.98371291664
Punjab,Shahid Bhagat Singh Nagar,2017,34.166668,161734.69790931974
Punjab,Shahid Bhagat Singh Nagar,2018,12.6,170850.63868959743
Punjab,Ludhiana,2000,65.666664,63172.0
Punjab,Ludhiana,2001,89.428574,63995.0
Punjab,Ludhiana,2004,62.0,72587.0
Punjab,Ludhiana,2005,41.0,76146.0457797185
Punjab,Ludhiana,2006,47.0,84358.3205277094
Punjab,Ludhiana,2007,41.222221,91663.55281739212
Punjab,Ludhiana,2008,76.300003,96745.01372694757
Punjab,Ludhiana,2009,22.6,102924.87270636874
Punjab,Ludhiana,2010,34.299999,109572.58351140429
Punjab,Ludhiana,2011,17.975,115476.78925303108
Punjab,S.A.S Nagar,2014,21.0,134426.9403333669
Punjab,Ludhiana,2012,111.16666,121552.15227450713
Punjab,Ludhiana,2014,80.358826,134426.9403333669
Punjab,Ludhiana,2015,115.8,142348.1787873969
Punjab,Ludhiana,2016,66.847618,152430.98371291664
Punjab,Ludhiana,2017,76.444443,161734.69790931974
Punjab,Ludhiana,2018,46.57143,170850.63868959743
Punjab,Barnala,2000,139.88889,63172.0
Punjab,Barnala,2001,70.5,63995.0
Punjab,Barnala,2002,72.125,65085.0
Punjab,Barnala,2004,128.5,72587.0
Punjab,Muktsar,2018,590.66669,170850.63868959743
Punjab,Muktsar,2017,456.10001,161734.69790931974
Punjab,Muktsar,2016,545.45453,152430.98371291664
Punjab,Muktsar,2014,580.11108,134426.9403333669
Punjab,Ludhiana,2013,61.0,129131.63345702871
Punjab,Shahid Bhagat Singh Nagar,2014,17.383333,134426.9403333669
Punjab,Shahid Bhagat Singh Nagar,2013,22.714285,129131.63345702871
Punjab,Shahid Bhagat Singh Nagar,2012,69.400002,121552.15227450713
Punjab,Amritsar,2000,53.169998,63172.0
Punjab,Tarn Taran,2000,81.63636,63172.0
Punjab,Tarn Taran,2001,73.0,63995.0
Punjab,Tarn Taran,2002,59.900002,65085.0
Punjab,Tarn Taran,2004,39.5,72587.0
Punjab,Tarn Taran,2005,28.857143,76146.0457797185
Punjab,Tarn Taran,2006,77.875,84358.3205277094
Punjab,Tarn Taran,2007,62.777779,91663.55281739212
Punjab,Tarn Taran,2008,90.75,96745.01372694757
Punjab,Tarn Taran,2009,93.362503,102924.87270636874
Punjab,Tarn Taran,2010,49.0,109572.58351140429
Punjab,Tarn Taran,2011,94.0,115476.78925303108
Punjab,Tarn Taran,2012,56.327274,121552.15227450713
Punjab,Tarn Taran,2013,24.354546,129131.63345702871
Punjab,Tarn Taran,2014,41.18182,134426.9403333669
Punjab,Tarn Taran,2015,41.333332,142348.1787873969
Punjab,Tarn Taran,2016,30.526667,152430.98371291664
Punjab,Tarn Taran,2017,60.333332,161734.69790931974
Punjab,Tarn Taran,2018,26.833334,170850.63868959743
Punjab,Shahid Bhagat Singh Nagar,2000,74.333336,63172.0
Punjab,Shahid Bhagat Singh Nagar,2001,32.333332,63995.0
Punjab,Shahid Bhagat Singh Nagar,2004,52.0,72587.0
Punjab,Shahid Bhagat Singh Nagar,2005,48.333332,76146.0457797185
Punjab,Shahid Bhagat Singh Nagar,2006,56.25,84358.3205277094
Punjab,Shahid Bhagat Singh Nagar,2007,46.400002,91663.55281739212
Punjab,Shahid Bhagat Singh Nagar,2008,21.525,96745.01372694757
Punjab,Shahid Bhagat Singh Nagar,2009,45.0,102924.87270636874
Punjab,Shahid Bhagat Singh Nagar,2010,53.25,109572.58351140429
Punjab,Shahid Bhagat Singh Nagar,2011,12.0,115476.78925303108
Punjab,Muktsar,2013,486.625,129131.63345702871
Punjab,Amritsar,2001,28.0,63995.0
Punjab,Muktsar,2012,700.875,121552.15227450713
Punjab,Muktsar,2010,257.0,109572.58351140429
Punjab,Mansa,2011,254.2,115476.78925303108
Punjab,Mansa,2010,266.29999,109572.58351140429
Punjab,Mansa,2009,161.78334,102924.87270636874
Punjab,Mansa,2008,261.3125,96745.01372694757
Punjab,Mansa,2007,225.52942,91663.55281739212
Punjab,Mansa,2006,154.91251,84358.3205277094
Punjab,Mansa,2005,220.0,76146.0457797185
Punjab,Mansa,2004,190.4375,72587.0
Punjab,Mansa,2002,208.75,65085.0
Punjab,Mansa,2001,270.0,63995.0
Punjab,Mansa,2000,250.4375,63172.0
Punjab,Bathinda,2018,174.62576,170850.63868959743
Punjab,Bathinda,2017,168.37038,161734.69790931974
Punjab,Mansa,2012,233.0,121552.15227450713
Punjab,Bathinda,2016,149.69231,152430.98371291664
Punjab,Bathinda,2014,231.16667,134426.9403333669
Punjab,Bathinda,2013,163.71428,129131.63345702871
Punjab,Bathinda,2012,181.5,121552.15227450713
Punjab,Bathinda,2011,129.13043,115476.78925303108
Punjab,Bathinda,2010,150.18695,109572.58351140429
Punjab,Bathinda,2009,189.41364,102924.87270636874
Punjab,Bathinda,2008,170.26666,96745.01372694757
Punjab,Bathinda,2007,174.04762,91663.55281739212
Punjab,Bathinda,2006,237.36842,84358.3205277094
Punjab,Bathinda,2005,175.78261,76146.0457797185
Punjab,Bathinda,2004,231.53847,72587.0
Punjab,Bathinda,2002,175.41667,65085.0
Punjab,Bathinda,2001,180.5,63995.0
Punjab,Bathinda,2015,147.96001,142348.1787873969
Punjab,Mansa,2013,175.11111,129131.63345702871
Punjab,Mansa,2014,230.72728,134426.9403333669
Punjab,Mansa,2015,145.0,142348.1787873969
Punjab,Muktsar,2009,332.85715,102924.87270636874
Punjab,Muktsar,2008,319.60001,96745.01372694757
