state,district,year,chloride,sdp,gini,predicted_chloride,residuals
Assam,Karimganj,2014,31.5,146425.0,0.19,132.45560049653497,-100.95560049653497
Assam,Jorhat,2016,51.763908,179632.0,0.31,155.67208545051565,-103.90817745051565
Assam,Jorhat,2018,53.681427,204627.0,0.31,171.60299248709143,-117.92156548709143
Assam,Udalguri,2018,25.827858,204627.0,0.19,171.60299248688887,-145.77513448688887
Assam,Bongaigaon,2018,40.767502,204627.0,0.27,171.6029924870239,-130.8354904870239
Assam,Bongaigaon,2016,29.111223,179632.0,0.27,155.67208545044812,-126.56086245044813
Assam,Darrang,2014,45.149998,146425.0,0.22,132.4556004965856,-87.30560249658559
Assam,Darrang,2015,52.666668,167629.0,0.22,147.55420185633602,-94.88753385633602
Assam,Darrang,2016,64.686943,179632.0,0.22,155.6720854503637,-90.98514245036371
Assam,Udalguri,2014,33.34,146425.0,0.19,132.45560049653497,-99.11560049653497
Assam,Tinsukia,2014,61.400002,146425.0,0.24,132.45560049661935,-71.05559849661935
Assam,Tinsukia,2016,32.63435,179632.0,0.24,155.67208545039747,-123.03773545039748
Assam,Tinsukia,2017,29.072001,195262.0,0.24,165.78658216515169,-136.71458116515169
Assam,Karimganj,2015,91.580002,167629.0,0.19,147.5542018562854,-55.97419985628541
Assam,Karimganj,2016,29.444445,179632.0,0.19,155.6720854503131,-126.22764045031309
Assam,Karimganj,2017,40.18,195262.0,0.19,165.7865821650673,-125.6065821650673
Assam,Karimganj,2018,123.28722,204627.0,0.19,171.60299248688887,-48.31577248688886
Assam,Cachar,2018,121.948,204627.0,0.19,171.60299248688887,-49.65499248688887
Assam,Nagaon,2018,52.466,204627.0,0.24,171.60299248697325,-119.13699248697324
Assam,Nagaon,2017,63.516666,195262.0,0.24,165.78658216515169,-102.26991616515168
Assam,Nagaon,2016,41.309109,179632.0,0.24,155.67208545039747,-114.36297645039747
Assam,Nagaon,2015,75.099998,167629.0,0.24,147.5542018563698,-72.45420385636979
Assam,Nagaon,2014,61.307693,146425.0,0.24,132.45560049661935,-71.14790749661935
Assam,Bongaigaon,2015,49.977779,167629.0,0.27,147.55420185642043,-97.57642285642044
Assam,Karbi Anglong,2017,31.905001,195262.0,0.17,165.78658216503354,-133.88158116503354
Assam,Karbi Anglong,2015,33.779999,167629.0,0.17,147.55420185625164,-113.77420285625163
Assam,Karbi Anglong,2014,52.799999,146425.0,0.17,132.4556004965012,-79.6556014965012
Assam,Dibrugarh,2018,44.3125,204627.0,0.27,171.6029924870239,-127.2904924870239
Assam,Chirang,2015,117.89999,167629.0,0.2,147.55420185630229,-29.654211856302283
Assam,Chirang,2016,90.006454,179632.0,0.2,155.67208545032997,-65.66563145032997
Assam,Cachar,2017,41.023335,195262.0,0.19,165.7865821650673,-124.7632471650673
Assam,Cachar,2016,34.822598,179632.0,0.19,155.6720854503131,-120.84948745031309
Assam,Cachar,2015,119.7375,167629.0,0.19,147.5542018562854,-27.816701856285405
Assam,Cachar,2014,52.509998,146425.0,0.19,132.45560049653497,-79.94560249653497
Assam,Tinsukia,2018,63.810001,204627.0,0.24,171.60299248697325,-107.79299148697325
Assam,Karbi Anglong,2016,41.789444,179632.0,0.17,155.67208545027933,-113.88264145027932
Assam,Bongaigaon,2014,28.35,146425.0,0.27,132.45560049667,-104.10560049667001
Assam,Jorhat,2015,36.5,167629.0,0.31,147.55420185648796,-111.05420185648796
Assam,Karbi Anglong,2018,67.355003,204627.0,0.17,171.6029924868551,-104.2479894868551
Assam,Kokrajhar,2014,28.799999,146425.0,0.23,132.45560049660247,-103.65560149660247
Assam,Dhemaji,2018,25.405834,204627.0,0.18,171.60299248687198,-146.19715848687198
Assam,Dhemaji,2017,24.815001,195262.0,0.18,165.78658216505042,-140.97158116505042
Assam,Dhemaji,2016,21.560949,179632.0,0.18,155.6720854502962,-134.11113645029621
Assam,Dhemaji,2015,36.724998,167629.0,0.18,147.55420185626852,-110.82920385626852
Assam,Dhemaji,2014,55.099998,146425.0,0.18,132.4556004965181,-77.35560249651809
Assam,Nalbari,2018,24.815001,204627.0,0.26,171.60299248700701,-146.78799148700702
Assam,Nalbari,2016,23.747288,179632.0,0.26,155.67208545043124,-131.92479745043124
Assam,Nalbari,2015,12.0,167629.0,0.26,147.55420185640355,-135.55420185640355
Assam,Barpeta,2014,19.799999,146425.0,0.21,132.4556004965687,-112.6556014965687
Assam,Barpeta,2016,48.056557,179632.0,0.21,155.67208545034683,-107.61552845034683
Assam,Barpeta,2018,31.905001,204627.0,0.21,171.6029924869226,-139.6979914869226
Assam,Dhubri,2014,52.419998,146425.0,0.24,132.45560049661935,-80.03560249661936
Assam,Marigaon,2014,41.599998,146425.0,0.17,132.4556004965012,-90.8556024965012
Assam,Barpeta,2015,71.966667,167629.0,0.21,147.55420185631914,-75.58753485631914
Assam,Marigaon,2016,60.946865,179632.0,0.17,155.67208545027933,-94.72522045027932
Assam,Dibrugarh,2016,18.389669,179632.0,0.27,155.67208545044812,-137.28241645044812
Assam,Dibrugarh,2014,29.983334,146425.0,0.27,132.45560049667,-102.47226649667
Assam,Dhubri,2018,52.162144,204627.0,0.24,171.60299248697325,-119.44084848697325
Assam,Dhubri,2016,26.802427,179632.0,0.24,155.67208545039747,-128.86965845039748
Assam,Dhubri,2015,93.0,167629.0,0.24,147.5542018563698,-54.55420185636979
Assam,Marigaon,2015,68.0,167629.0,0.17,147.55420185625164,-79.55420185625164
Assam,Kokrajhar,2015,87.0,167629.0,0.23,147.5542018563529,-60.554201856352904
Assam,Marigaon,2017,38.997501,195262.0,0.17,165.78658216503354,-126.78908116503354
Assam,Darrang,2018,44.059288,204627.0,0.22,171.60299248693948,-127.54370448693948
Assam,Marigaon,2018,54.947502,204627.0,0.17,171.6029924868551,-116.6554904868551
Bihar,Banka,2005,84.5,120702.7141776237,0.19,112.81187906063217,-28.311879060632165
Bihar,Bhagalpur,2010,94.900002,207295.21074574773,0.24,173.2270698132811,-78.3270678132811
Bihar,Madhubani,2006,169.33333,141592.2454273824,0.25,128.87700942747085,40.45632057252914
Bihar,Madhubani,2007,98.0,148922.3697701531,0.25,134.28474848238073,-36.284748482380735
Bihar,Madhubani,2008,88.330002,171625.46728329768,0.25,150.29121446309398,-61.961212463093986
Bihar,Bhagalpur,2009,98.166664,179835.9122150076,0.24,155.8073498358047,-57.6406858358047
Bihar,Bhagalpur,2008,106.3,171625.46728329768,0.24,150.2912144630771,-43.9912144630771
Bihar,Bhagalpur,2007,99.400002,148922.3697701531,0.24,134.28474848236385,-34.88474648236385
Bihar,Bhagalpur,2005,112.66666,120702.7141776237,0.24,112.81187906071656,-0.14521906071657043
Bihar,Bhagalpur,2004,30.5,123786.4824931864,0.24,115.24493309934243,-84.74493309934243
Bihar,Bhojpur,2013,79.75,246915.0,0.23,195.65056151786447,-115.90056151786447
Bihar,Banka,2010,142.1875,207295.21074574773,0.19,173.22706981319672,-31.03956981319672
Bihar,Bhojpur,2011,21.5,228497.0,0.23,185.61722274536996,-164.11722274536996
Bihar,Bhojpur,2010,49.666668,207295.21074574773,0.23,173.22706981326422,-123.56040181326422
Bihar,Bhojpur,2009,81.5,179835.9122150076,0.23,155.80734983578782,-74.30734983578782
Bihar,Bhojpur,2008,45.0,171625.46728329768,0.23,150.29121446306021,-105.29121446306021
Bihar,Bhojpur,2007,57.75,148922.3697701531,0.23,134.28474848234697,-76.53474848234697
Bihar,Banka,2008,103.0,171625.46728329768,0.19,150.2912144629927,-47.29121446299271
Bihar,Banka,2007,98.166664,148922.3697701531,0.19,134.28474848227947,-36.11808448227947
Bihar,Bhojpur,2012,31.76,236933.0,0.23,190.29603121107658,-158.5360312110766
Bihar,Banka,2009,91.25,179835.9122150076,0.19,155.80734983572032,-64.55734983572032
Bihar,Nalanda,2007,110.33334,148922.3697701531,0.27,134.2847484824145,-23.951408482414493
Bihar,Bhagalpur,2012,110.375,236933.0,0.24,190.29603121109346,-79.92103121109346
Bihar,Nalanda,2009,87.0,179835.9122150076,0.27,155.80734983585535,-68.80734983585535
Bihar,Nalanda,2010,101.4,207295.21074574773,0.27,173.22706981333175,-71.82706981333175
Bihar,Nalanda,2011,86.333336,228497.0,0.27,185.6172227454375,-99.28388674543748
Bihar,Nalanda,2012,75.648003,236933.0,0.27,190.2960312111441,-114.64802821114411
Bihar,Madhubani,2016,17.719999,289265.0,0.25,216.23134127553982,-198.51134227553982
Bihar,Madhubani,2013,64.190002,246915.0,0.25,195.65056151789824,-131.46055951789822
Bihar,Madhubani,2012,82.03714,236933.0,0.25,190.29603121111035,-108.25889121111035
Bihar,Nalanda,2005,35.5,120702.7141776237,0.27,112.81187906076721,-77.31187906076721
Bihar,Nalanda,2001,119.16666,104271.73783034184,0.27,99.48423727715426,19.68242272284573
Bihar,Madhubani,2011,107.056,228497.0,0.25,185.61722274540372,-78.56122274540373
Bihar,Madhubani,2010,108.0,207295.21074574773,0.25,173.227069813298,-65.22706981329799
Bihar,Madhubani,2009,179.0,179835.9122150076,0.25,155.80734983582158,23.192650164178417
Bihar,Nalanda,2013,141.632,246915.0,0.27,195.650561517932,-54.018561517932
Bihar,Nalanda,2016,131.96082,289265.0,0.27,216.23134127557358,-84.27052127557357
Bihar,Buxar,2004,118.66666,123786.4824931864,0.23,115.24493309932556,3.421726900674429
Bihar,Buxar,2005,46.0,120702.7141776237,0.23,112.8118790606997,-66.8118790606997
Bihar,Buxar,2007,73.0,148922.3697701531,0.23,134.28474848234697,-61.28474848234697
Bihar,Buxar,2008,73.0,171625.46728329768,0.23,150.29121446306021,-77.29121446306021
Bihar,Bhojpur,2016,41.8125,289265.0,0.23,216.23134127550605,-174.41884127550605
Bihar,Buxar,2009,65.5,179835.9122150076,0.23,155.80734983578782,-90.30734983578782
Bihar,Buxar,2010,78.25,207295.21074574773,0.23,173.22706981326422,-94.97706981326422
Bihar,Buxar,2011,78.25,228497.0,0.23,185.61722274536996,-107.36722274536996
Bihar,Buxar,2012,199.22501,236933.0,0.23,190.29603121107658,8.928978788923416
Bihar,Nalanda,2008,69.0,171625.46728329768,0.27,150.29121446312774,-81.29121446312774
Bihar,Buxar,2016,40.863636,289265.0,0.23,216.23134127550605,-175.36770527550607
Bihar,Bhagalpur,2016,70.671997,289265.0,0.24,216.23134127552294,-145.55934427552293
Bihar,Bhagalpur,2013,106.91111,246915.0,0.24,195.65056151788136,-88.73945151788136
Bihar,Bhagalpur,2011,93.181816,228497.0,0.24,185.61722274538684,-92.43540674538684
Bihar,Buxar,2013,173.70001,246915.0,0.23,195.65056151786447,-21.950551517864483
Bihar,Muzaffarpur,2009,35.533333,179835.9122150076,0.24,155.8073498358047,-120.2740168358047
Bihar,Banka,2011,122.92857,228497.0,0.19,185.61722274530246,-62.68865274530246
Bihar,Vaishali,2006,105.33334,141592.2454273824,0.25,128.87700942747085,-23.543669427470846
Bihar,Purnia,2007,73.5,148922.3697701531,0.18,134.2847484822626,-60.784748482262586
Bihar,Purnia,2008,138.60001,171625.46728329768,0.18,150.29121446297583,-11.691204462975833
Bihar,Purnia,2009,74.0,179835.9122150076,0.18,155.80734983570343,-81.80734983570343
Bihar,Purnia,2011,93.822861,228497.0,0.18,185.61722274528557,-91.79436174528557
Bihar,Purnia,2012,102.49572,236933.0,0.18,190.2960312109922,-87.80031121099219
Bihar,Purnia,2013,97.5,246915.0,0.18,195.6505615177801,-98.15056151778009
Bihar,Purnia,2016,72.298996,289265.0,0.18,216.23134127542167,-143.93234527542165
Bihar,Darbhanga,2016,67.369003,289265.0,0.2,216.23134127545543,-148.86233827545544
Bihar,Darbhanga,2013,39.9375,246915.0,0.2,195.65056151781386,-155.71306151781386
Bihar,Darbhanga,2012,55.8475,236933.0,0.2,190.29603121102596,-134.44853121102597
Bihar,Darbhanga,2011,73.260002,228497.0,0.2,185.61722274531934,-112.35722074531934
Bihar,Darbhanga,2010,155.0,207295.21074574773,0.2,173.2270698132136,-18.227069813213603
Bihar,Darbhanga,2009,59.333332,179835.9122150076,0.2,155.8073498357372,-96.4740178357372
Bihar,Darbhanga,2008,15.771428,171625.46728329768,0.2,150.2912144630096,-134.5197864630096
Bihar,Darbhanga,2007,41.333332,148922.3697701531,0.2,134.28474848229635,-92.95141648229635
Bihar,Darbhanga,2006,42.700001,141592.2454273824,0.2,128.87700942738647,-86.17700842738647
Bihar,Vaishali,2007,139.5,148922.3697701531,0.25,134.28474848238073,5.215251517619265
Bihar,Vaishali,2008,12.55,171625.46728329768,0.25,150.29121446309398,-137.74121446309397
Bihar,Vaishali,2009,119.66666,179835.9122150076,0.25,155.80734983582158,-36.14068983582159
Bihar,Vaishali,2010,117.0,207295.21074574773,0.25,173.227069813298,-56.22706981329799
Bihar,Supaul,2005,71.0,120702.7141776237,0.21,112.81187906066593,-41.81187906066593
Bihar,Supaul,2007,41.399998,148922.3697701531,0.21,134.2847484823132,-92.88475048231321
Bihar,Supaul,2008,30.885714,171625.46728329768,0.21,150.29121446302645,-119.40550046302644
Bihar,Supaul,2009,26.033333,179835.9122150076,0.21,155.80734983575405,-129.77401683575405
Bihar,Supaul,2010,71.0,207295.21074574773,0.21,173.22706981323046,-102.22706981323046
Bihar,Supaul,2011,29.352499,228497.0,0.21,185.6172227453362,-156.2647237453362
Bihar,Supaul,2012,45.0,236933.0,0.21,190.29603121104282,-145.29603121104282
Bihar,Supaul,2013,37.93,246915.0,0.21,195.6505615178307,-157.7205615178307
Bihar,Darbhanga,2001,14.0,104271.73783034184,0.2,99.4842372770361,-85.4842372770361
Bihar,Supaul,2016,37.262474,289265.0,0.21,216.2313412754723,-178.9688672754723
Bihar,Vaishali,2016,73.648888,289265.0,0.25,216.23134127553982,-142.58245327553982
Bihar,Vaishali,2013,43.716667,246915.0,0.25,195.65056151789824,-151.93389451789824
Bihar,Vaishali,2012,49.633999,236933.0,0.25,190.29603121111035,-140.66203221111033
Bihar,Vaishali,2011,104.13333,228497.0,0.25,185.61722274540372,-81.48389274540372
Bihar,Purnia,2000,52.5,110615.1637047949,0.18,104.70251650100711,-52.20251650100711
Bihar,Purnia,2001,21.333334,104271.73783034184,0.18,99.48423727700234,-78.15090327700233
Bihar,Purnia,2004,75.0,123786.4824931864,0.18,115.24493309924115,-40.24493309924115
Bihar,Purnia,2005,85.400002,120702.7141776237,0.18,112.81187906061528,-27.411877060615282
Bihar,Madhubani,2005,28.0,120702.7141776237,0.25,112.81187906073345,-84.81187906073345
Bihar,Bhagalpur,2000,94.666664,110615.1637047949,0.24,104.70251650110839,-10.035852501108394
Bihar,Nawada,2016,54.275555,289265.0,0.16,216.2313412753879,-161.9557862753879
Bihar,Nawada,2012,88.650002,236933.0,0.16,190.29603121095843,-101.64602921095843
Bihar,Nawada,2008,46.5,171625.46728329768,0.16,150.29121446294207,-103.79121446294207
Bihar,Nawada,2007,108.0,148922.3697701531,0.16,134.28474848222882,-26.28474848222882
Bihar,Nawada,2005,71.0,120702.7141776237,0.16,112.81187906058153,-41.81187906058153
Bihar,Nawada,2001,28.0,104271.73783034184,0.16,99.48423727696859,-71.48423727696859
Bihar,Muzaffarpur,2001,52.599998,104271.73783034184,0.24,99.48423727710362,-46.88423927710362
Bihar,Muzaffarpur,2006,59.512501,141592.2454273824,0.24,128.87700942745397,-69.36450842745397
Bihar,Vaishali,2001,40.75,104271.73783034184,0.25,99.4842372771205,-58.7342372771205
Bihar,Muzaffarpur,2007,70.900002,148922.3697701531,0.24,134.28474848236385,-63.38474648236385
Bihar,Muzaffarpur,2008,76.0,171625.46728329768,0.24,150.2912144630771,-74.2912144630771
Bihar,Muzaffarpur,2010,77.14286,207295.21074574773,0.24,173.2270698132811,-96.0842098132811
Bihar,Muzaffarpur,2011,90.388885,228497.0,0.24,185.61722274538684,-95.22833774538684
Bihar,Muzaffarpur,2012,53.0,236933.0,0.24,190.29603121109346,-137.29603121109346
Bihar,Muzaffarpur,2013,55.625,246915.0,0.24,195.65056151788136,-140.02556151788136
Bihar,Muzaffarpur,2016,47.471199,289265.0,0.24,216.23134127552294,-168.76014227552292
Bihar,Banka,2016,54.795998,289265.0,0.19,216.23134127543855,-161.43534327543856
Bihar,Banka,2013,91.444443,246915.0,0.19,195.65056151779697,-104.20611851779697
Bihar,Banka,2012,118.0,236933.0,0.19,190.29603121100908,-72.29603121100908
Bihar,Nawada,2009,53.5,179835.9122150076,0.16,155.80734983566967,-102.30734983566967
Bihar,Nawada,2010,74.5,207295.21074574773,0.16,173.22706981314607,-98.72706981314607
Bihar,Munger,2016,38.995003,289265.0,0.26,216.2313412755567,-177.2363382755567
Bihar,Munger,2013,99.5,246915.0,0.26,195.65056151791512,-96.15056151791512
Bihar,Nawada,2011,64.833336,228497.0,0.16,185.6172227452518,-120.7838867452518
Bihar,Begusarai,2000,87.0,110615.1637047949,0.21,104.70251650105776,-17.702516501057758
Bihar,Begusarai,2005,35.5,120702.7141776237,0.21,112.81187906066593,-77.31187906066593
Bihar,Begusarai,2007,33.360001,148922.3697701531,0.21,134.2847484823132,-100.92474748231321
Bihar,Begusarai,2008,73.333336,171625.46728329768,0.21,150.29121446302645,-76.95787846302645
Bihar,Begusarai,2009,74.222221,179835.9122150076,0.21,155.80734983575405,-81.58512883575405
Bihar,Begusarai,2010,65.833336,207295.21074574773,0.21,173.22706981323046,-107.39373381323045
Bihar,Begusarai,2011,39.57143,228497.0,0.21,185.6172227453362,-146.0457927453362
Bihar,Nawada,2013,101.06667,246915.0,0.16,195.65056151774633,-94.58389151774632
Bihar,Begusarai,2012,36.285713,236933.0,0.21,190.29603121104282,-154.01031821104283
Bihar,Begusarai,2016,90.139,289265.0,0.21,216.2313412754723,-126.0923412754723
Bihar,Munger,2005,112.0,120702.7141776237,0.26,112.81187906075033,-0.8118790607503286
Bihar,Munger,2007,31.9,148922.3697701531,0.26,134.28474848239762,-102.38474848239761
Bihar,Munger,2008,151.66667,171625.46728329768,0.26,150.29121446311086,1.3754555368891488
Bihar,Munger,2009,130.39999,179835.9122150076,0.26,155.80734983583847,-25.407359835838463
Bihar,Munger,2010,94.666664,207295.21074574773,0.26,173.22706981331487,-78.56040581331487
Bihar,Munger,2011,105.83334,228497.0,0.26,185.6172227454206,-79.7838827454206
Bihar,Munger,2012,116.0,236933.0,0.26,190.29603121112723,-74.29603121112723
Bihar,Begusarai,2013,93.421425,246915.0,0.21,195.6505615178307,-102.22913651783071
Bihar,Madhubani,2004,163.5,123786.4824931864,0.25,115.24493309935932,48.255066900640685
Bihar,Madhepura,2012,71.0,236933.0,0.22,190.2960312110597,-119.2960312110597
Bihar,Madhepura,2016,55.216286,289265.0,0.22,216.23134127548917,-161.01505527548917
Bihar,Khagaria,2010,87.0,207295.21074574773,0.2,173.2270698132136,-86.2270698132136
Bihar,Khagaria,2009,80.666664,179835.9122150076,0.2,155.8073498357372,-75.1406858357372
Bihar,Khagaria,2008,44.200001,171625.46728329768,0.2,150.2912144630096,-106.0912134630096
Bihar,Madhubani,2001,39.025002,104271.73783034184,0.25,99.4842372771205,-60.4592352771205
Bihar,Khagaria,2005,30.666666,120702.7141776237,0.2,112.81187906064905,-82.14521306064904
Bihar,Khagaria,2000,138.5,110615.1637047949,0.2,104.70251650104088,33.797483498959124
Bihar,Saharsa,2009,55.666668,179835.9122150076,0.23,155.80734983578782,-100.14068183578782
Bihar,Saharsa,2010,40.400002,207295.21074574773,0.23,173.22706981326422,-132.82706781326422
Bihar,Saharsa,2011,29.285715,228497.0,0.23,185.61722274536996,-156.33150774536995
Bihar,Katihar,2017,25.0,312605.0,0.2,226.1424326390505,-201.1424326390505
Bihar,Katihar,2016,78.455254,289265.0,0.2,216.23134127545543,-137.77608727545544
Bihar,Katihar,2013,65.99231,246915.0,0.2,195.65056151781386,-129.65825151781385
Bihar,Katihar,2012,113.43667,236933.0,0.2,190.29603121102596,-76.85936121102596
Bihar,Katihar,2011,74.296425,228497.0,0.2,185.61722274531934,-111.32079774531934
Bihar,Katihar,2009,59.81818,179835.9122150076,0.2,155.8073498357372,-95.9891698357372
Bihar,Katihar,2008,56.875,171625.46728329768,0.2,150.2912144630096,-93.4162144630096
Bihar,Katihar,2007,45.375,148922.3697701531,0.2,134.28474848229635,-88.90974848229635
Bihar,Katihar,2005,41.349998,120702.7141776237,0.2,112.81187906064905,-71.46188106064905
Bihar,Katihar,2004,73.285713,123786.4824931864,0.2,115.24493309927492,-41.959220099274916
Bihar,Katihar,2001,56.75,104271.73783034184,0.2,99.4842372770361,-42.7342372770361
Bihar,Katihar,2000,61.919998,110615.1637047949,0.2,104.70251650104088,-42.782518501040876
