state,district,year,chloride
West Bengal,Maldah,2018,116.43672
Odisha,Malkangiri,2000,87.333336
Odisha,Malkangiri,2002,80.152496
Odisha,Malkangiri,2004,70.60833
Odisha,Malkangiri,2008,56.895
Odisha,Malkangiri,2009,66.5
Odisha,Malkangiri,2012,96.293747
Odisha,Malkangiri,2013,101.92308
Odisha,Malkangiri,2014,84.371666
Odisha,Malkangiri,2015,98.625
Odisha,Malkangiri,2016,64.926666
Odisha,Malkangiri,2017,66.470589
Odisha,Malkangiri,2018,66.473686
Telangana,Mancherial,2004,118.0
Telangana,Mancherial,2005,122.66666
Telangana,Mancherial,2006,224.25
Telangana,Mancherial,2007,164.11111
Telangana,Mancherial,2008,125.71429
Telangana,Mancherial,2009,138.25
Telangana,Mancherial,2010,173.75
Telangana,Mancherial,2011,272.28571
Telangana,Mancherial,2012,134.0
Telangana,Mancherial,2013,159.875
Telangana,Mancherial,2014,159.125
Telangana,Mancherial,2015,136.5
Telangana,Mancherial,2016,79.571426
Telangana,Mancherial,2017,130.2
Telangana,Mancherial,2018,129.0
Himachal Pradesh,Mandi,2002,42.111111
Himachal Pradesh,Mandi,2003,49.666668
Himachal Pradesh,Mandi,2004,45.111111
Himachal Pradesh,Mandi,2005,30.111111
Himachal Pradesh,Mandi,2006,45.666668
Himachal Pradesh,Mandi,2007,63.0
Himachal Pradesh,Mandi,2008,54.444443
Himachal Pradesh,Mandi,2009,32.033333
Himachal Pradesh,Mandi,2010,27.0
Himachal Pradesh,Mandi,2011,47.888889
Himachal Pradesh,Mandi,2012,63.25
Himachal Pradesh,Mandi,2014,80.0
Himachal Pradesh,Mandi,2015,47.0
Himachal Pradesh,Mandi,2018,83.333336
Madhya Pradesh,Mandla,2001,49.391304
Madhya Pradesh,Mandla,2002,42.684212
Madhya Pradesh,Mandla,2004,55.5
Madhya Pradesh,Mandla,2005,68.772728
Madhya Pradesh,Mandla,2007,69.629631
Madhya Pradesh,Mandla,2008,74.0
Madhya Pradesh,Mandla,2009,49.52174
Madhya Pradesh,Mandla,2010,42.565216
Madhya Pradesh,Mandla,2011,100.45834
Madhya Pradesh,Mandla,2012,53.666668
Madhya Pradesh,Mandla,2013,73.247307
Madhya Pradesh,Mandla,2014,95.354836
Madhya Pradesh,Mandla,2015,51.107143
Madhya Pradesh,Mandla,2016,64.935486
Madhya Pradesh,Mandla,2017,39.709679
Madhya Pradesh,Mandla,2018,56.596783
Madhya Pradesh,Mandsaur,2000,67.800003
Madhya Pradesh,Mandsaur,2001,226.72728
Madhya Pradesh,Mandsaur,2002,70.875
Madhya Pradesh,Mandsaur,2004,193.38889
Madhya Pradesh,Mandsaur,2005,187.05
Madhya Pradesh,Mandsaur,2007,191.31035
Madhya Pradesh,Mandsaur,2008,258.28571
Madhya Pradesh,Mandsaur,2009,191.27777
Madhya Pradesh,Mandsaur,2010,141.42857
Madhya Pradesh,Mandsaur,2011,153.375
Madhya Pradesh,Mandsaur,2012,166.5627
Madhya Pradesh,Mandsaur,2013,171.69231
Madhya Pradesh,Mandsaur,2014,162.18182
Madhya Pradesh,Mandsaur,2015,172.22728
Madhya Pradesh,Mandsaur,2016,231.40909
Madhya Pradesh,Mandsaur,2017,130.57143
Madhya Pradesh,Mandsaur,2018,180.42857
Karnataka,Mandya,2001,198.5
Karnataka,Mandya,2002,197.22223
Karnataka,Mandya,2004,168.91304
Karnataka,Mandya,2006,241.19048
Karnataka,Mandya,2010,217.82608
Karnataka,Mandya,2012,132.71428
Karnataka,Mandya,2013,142.75555
Karnataka,Mandya,2014,161.78947
Karnataka,Mandya,2016,154.09787
Karnataka,Mandya,2017,132.11111
Karnataka,Mandya,2018,145.71111
Punjab,Mansa,2000,250.4375
Punjab,Mansa,2001,270.0
Punjab,Mansa,2002,208.75
Punjab,Mansa,2004,190.4375
Punjab,Mansa,2005,220.0
Punjab,Mansa,2006,154.91251
Punjab,Mansa,2007,225.52942
Punjab,Mansa,2008,261.3125
Punjab,Mansa,2009,161.78334
Punjab,Mansa,2010,266.29999
Punjab,Mansa,2011,254.2
Punjab,Mansa,2012,233.0
Punjab,Mansa,2013,175.11111
Punjab,Mansa,2014,230.72728
Punjab,Mansa,2015,145.0
Punjab,Mansa,2016,222.22223
Punjab,Mansa,2017,158.72728
Punjab,Mansa,2018,253.27272
Assam,Marigaon,2014,41.599998
Assam,Marigaon,2015,68.0
Assam,Marigaon,2016,60.946865
Assam,Marigaon,2017,38.997501
Assam,Marigaon,2018,54.947502
Uttar Pradesh,Mathura,2000,915.22223
Uttar Pradesh,Mathura,2002,357.0
Uttar Pradesh,Mathura,2004,343.20001
Uttar Pradesh,Mathura,2016,754.78857
Uttar Pradesh,Mathura,2018,988.54858
Uttar Pradesh,Mau,2001,94.333336
Uttar Pradesh,Mau,2002,33.0
Uttar Pradesh,Mau,2004,67.262497
Uttar Pradesh,Mau,2016,43.5
Uttar Pradesh,Mau,2018,55.025002
Odisha,Mayurbhanj,2000,55.589363
Odisha,Mayurbhanj,2002,57.243176
Odisha,Mayurbhanj,2004,50.869999
Odisha,Mayurbhanj,2008,61.223331
Odisha,Mayurbhanj,2009,56.57143
Odisha,Mayurbhanj,2012,48.071877
Odisha,Mayurbhanj,2013,48.765957
Odisha,Mayurbhanj,2014,48.597824
Odisha,Mayurbhanj,2015,49.057144
Odisha,Mayurbhanj,2016,55.736065
Odisha,Mayurbhanj,2017,65.862503
Odisha,Mayurbhanj,2018,53.60294
Telangana,Medak,2004,145.0
Telangana,Medak,2005,608.0
Telangana,Medak,2006,451.0
Telangana,Medak,2007,440.66666
Telangana,Medak,2008,445.33334
Telangana,Medak,2009,452.66666
Telangana,Medak,2010,521.33331
Telangana,Medak,2011,553.0
Telangana,Medak,2012,338.5
Telangana,Medak,2013,349.25
Telangana,Medak,2014,353.33334
Telangana,Medak,2015,262.875
Telangana,Medak,2016,285.33334
Telangana,Medak,2017,158.77777
Telangana,Medak,2018,256.0
Telangana,Medchal Malkajgiri,2004,64.0
Telangana,Medchal Malkajgiri,2006,115.5
Telangana,Medchal Malkajgiri,2008,108.0
Telangana,Medchal Malkajgiri,2009,57.0
Telangana,Medchal Malkajgiri,2010,184.0
Telangana,Medchal Malkajgiri,2011,134.8
Telangana,Medchal Malkajgiri,2012,98.400002
Telangana,Medchal Malkajgiri,2013,163.14285
Telangana,Medchal Malkajgiri,2014,223.33333
Telangana,Medchal Malkajgiri,2015,144.83333
Telangana,Medchal Malkajgiri,2016,126.33334
Telangana,Medchal Malkajgiri,2017,166.14285
Telangana,Medchal Malkajgiri,2018,179.28572
West Bengal,Medinipur East,2000,91.25
West Bengal,Medinipur East,2001,64.14286
West Bengal,Medinipur East,2002,164.64285
West Bengal,Medinipur East,2004,108.78947
West Bengal,Medinipur East,2005,148.13333
West Bengal,Medinipur East,2007,136.545
West Bengal,Medinipur East,2009,112.5
West Bengal,Medinipur East,2011,124.5
West Bengal,Medinipur East,2013,46.0
West Bengal,Medinipur East,2016,79.975609
West Bengal,Medinipur East,2017,148.22223
West Bengal,Medinipur East,2018,137.855
West Bengal,Medinipur West,2000,58.777779
West Bengal,Medinipur West,2001,86.256248
West Bengal,Medinipur West,2002,113.33334
West Bengal,Medinipur West,2004,58.0
West Bengal,Medinipur West,2005,79.6875
West Bengal,Medinipur West,2006,60.833332
West Bengal,Medinipur West,2008,14.0
West Bengal,Medinipur West,2009,57.722221
West Bengal,Medinipur West,2010,68.071426
West Bengal,Medinipur West,2011,68.9375
West Bengal,Medinipur West,2012,47.235294
West Bengal,Medinipur West,2013,35.122223
West Bengal,Medinipur West,2016,69.6875
West Bengal,Medinipur West,2017,59.729729
West Bengal,Medinipur West,2018,60.750999
Uttar Pradesh,Meerut,2001,67.333336
Uttar Pradesh,Meerut,2004,31.866667
Uttar Pradesh,Meerut,2016,41.0
Uttar Pradesh,Meerut,2018,44.565716
Uttar Pradesh,Mirzapur,2000,56.900002
Uttar Pradesh,Mirzapur,2002,7.0999999
Uttar Pradesh,Mirzapur,2004,82.5
Uttar Pradesh,Mirzapur,2016,22.512501
Uttar Pradesh,Mirzapur,2018,106.99454
Punjab,Moga,2000,159.78572
Punjab,Moga,2001,48.0
Punjab,Moga,2004,150.5
Punjab,Moga,2005,263.0
Punjab,Moga,2006,290.0
Punjab,Moga,2007,246.5
Punjab,Moga,2008,102.5
Punjab,Moga,2009,372.0
Punjab,Moga,2010,58.0
Punjab,Moga,2011,63.0
Punjab,Moga,2012,46.25
Punjab,Moga,2013,59.5
Punjab,Moga,2014,40.833332
Punjab,Moga,2015,105.71429
Punjab,Moga,2016,79.285713
Punjab,Moga,2017,40.0
Punjab,Moga,2018,71.428574
Uttar Pradesh,Moradabad,2000,28.275
Uttar Pradesh,Moradabad,2001,46.0
Uttar Pradesh,Moradabad,2004,14.0
Uttar Pradesh,Moradabad,2016,46.82
Uttar Pradesh,Moradabad,2018,58.575001
Madhya Pradesh,Morena,2000,80.529411
Madhya Pradesh,Morena,2001,69.647057
Madhya Pradesh,Morena,2002,90.9375
Madhya Pradesh,Morena,2004,83.3125
Madhya Pradesh,Morena,2005,80.833336
Madhya Pradesh,Morena,2006,73.625
Madhya Pradesh,Morena,2007,58.384617
Madhya Pradesh,Morena,2008,78.599998
Madhya Pradesh,Morena,2009,139.90909
Madhya Pradesh,Morena,2010,94.416664
Madhya Pradesh,Morena,2011,81.272728
Madhya Pradesh,Morena,2012,81.846153
Madhya Pradesh,Morena,2013,113.0
Madhya Pradesh,Morena,2014,78.0
Madhya Pradesh,Morena,2015,63.23077
Madhya Pradesh,Morena,2016,99.285713
Madhya Pradesh,Morena,2017,67.64286
Madhya Pradesh,Morena,2018,98.0
Punjab,Muktsar,2000,396.60001
Punjab,Muktsar,2004,636.16669
Punjab,Muktsar,2005,372.5
Punjab,Muktsar,2006,273.10001
Punjab,Muktsar,2007,448.39999
Punjab,Muktsar,2008,319.60001
Punjab,Muktsar,2009,332.85715
Punjab,Muktsar,2010,257.0
Punjab,Muktsar,2011,443.125
Punjab,Muktsar,2012,700.875
Punjab,Muktsar,2013,486.625
Punjab,Muktsar,2014,580.11108
Punjab,Muktsar,2016,545.45453
Punjab,Muktsar,2017,456.10001
Punjab,Muktsar,2018,590.66669
Maharashtra,Mumbai Suburban,2000,56.75
Maharashtra,Mumbai Suburban,2001,54.75
Maharashtra,Mumbai Suburban,2002,47.5
Maharashtra,Mumbai Suburban,2004,37.0
Maharashtra,Mumbai Suburban,2005,48.0
Maharashtra,Mumbai Suburban,2006,44.0
Maharashtra,Mumbai Suburban,2007,85.0
Maharashtra,Mumbai Suburban,2008,96.0
Maharashtra,Mumbai Suburban,2009,53.0
Maharashtra,Mumbai Suburban,2012,457.0
Maharashtra,Mumbai Suburban,2013,32.0
Maharashtra,Mumbai Suburban,2017,55.833767
Maharashtra,Mumbai Suburban,2018,86.852501
Maharashtra,Mumbai,2000,82.666664
Maharashtra,Mumbai,2001,34.666668
Maharashtra,Mumbai,2002,101.0
Maharashtra,Mumbai,2004,74.333336
Maharashtra,Mumbai,2005,72.333336
Maharashtra,Mumbai,2006,73.0
Maharashtra,Mumbai,2007,59.333332
Maharashtra,Mumbai,2008,71.0
Maharashtra,Mumbai,2009,48.333332
Maharashtra,Mumbai,2012,69.0
Maharashtra,Mumbai,2013,62.0
Maharashtra,Mumbai,2014,62.666668
Maharashtra,Mumbai,2016,74.333336
Maharashtra,Mumbai,2017,52.525131
Maharashtra,Mumbai,2018,40.944752
Bihar,Munger,2005,112.0
Bihar,Munger,2007,31.9
Bihar,Munger,2008,151.66667
Bihar,Munger,2009,130.39999
Bihar,Munger,2010,94.666664
Bihar,Munger,2011,105.83334
Bihar,Munger,2012,116.0
Bihar,Munger,2013,99.5
Bihar,Munger,2016,38.995003
West Bengal,Murshidabad,2000,122.09091
West Bengal,Murshidabad,2001,77.963997
West Bengal,Murshidabad,2002,82.171425
West Bengal,Murshidabad,2004,76.033333
West Bengal,Murshidabad,2005,55.266037
West Bengal,Murshidabad,2007,56.913044
West Bengal,Murshidabad,2013,70.034485
West Bengal,Murshidabad,2016,65.04808
West Bengal,Murshidabad,2017,140.23334
West Bengal,Murshidabad,2018,99.304688
Uttar Pradesh,Muzaffarnagar,2001,52.599998
Uttar Pradesh,Muzaffarnagar,2016,27.0
Uttar Pradesh,Muzaffarnagar,2018,32.837498
Bihar,Muzaffarpur,2001,52.599998
Bihar,Muzaffarpur,2006,59.512501
Bihar,Muzaffarpur,2007,70.900002
Bihar,Muzaffarpur,2008,76.0
Bihar,Muzaffarpur,2009,35.533333
Bihar,Muzaffarpur,2010,77.14286
Bihar,Muzaffarpur,2011,90.388885
Bihar,Muzaffarpur,2012,53.0
Bihar,Muzaffarpur,2013,55.625
Bihar,Muzaffarpur,2016,47.471199
Karnataka,Mysore,2001,72.125
Karnataka,Mysore,2002,138.375
Karnataka,Mysore,2003,122.30769
Karnataka,Mysore,2004,151.33333
Karnataka,Mysore,2005,147.16667
Karnataka,Mysore,2006,51.57143
Karnataka,Mysore,2007,169.36842
Karnataka,Mysore,2009,140.29411
Karnataka,Mysore,2010,152.56522
Karnataka,Mysore,2012,120.47059
Karnataka,Mysore,2013,121.51225
Karnataka,Mysore,2014,310.78571
Karnataka,Mysore,2016,127.278
Karnataka,Mysore,2017,98.074997
Karnataka,Mysore,2018,139.78125
Odisha,Nabarangpur,2000,37.0
Odisha,Nabarangpur,2002,60.383331
Odisha,Nabarangpur,2004,36.139999
Odisha,Nabarangpur,2008,50.283928
Odisha,Nabarangpur,2009,98.230766
Odisha,Nabarangpur,2012,71.709999
Odisha,Nabarangpur,2013,61.857143
Odisha,Nabarangpur,2014,54.951668
Odisha,Nabarangpur,2015,69.055557
Odisha,Nabarangpur,2016,45.679546
Odisha,Nabarangpur,2017,55.782608
Odisha,Nabarangpur,2018,46.0
West Bengal,Nadia,2000,106.71429
West Bengal,Nadia,2001,159.92857
West Bengal,Nadia,2002,50.310345
West Bengal,Nadia,2004,57.624138
West Bengal,Nadia,2005,67.89286
West Bengal,Nadia,2006,56.132259
West Bengal,Nadia,2007,49.426922
West Bengal,Nadia,2008,22.25
West Bengal,Nadia,2009,74.166664
West Bengal,Nadia,2010,134.15384
West Bengal,Nadia,2011,40.092857
West Bengal,Nadia,2012,118.86429
West Bengal,Nadia,2013,88.666664
West Bengal,Nadia,2015,17.666666
West Bengal,Nadia,2016,320.75674
West Bengal,Nadia,2017,54.228573
West Bengal,Nadia,2018,59.201633
Assam,Nagaon,2014,61.307693
Assam,Nagaon,2015,75.099998
Assam,Nagaon,2016,41.309109
Assam,Nagaon,2017,63.516666
Assam,Nagaon,2018,52.466
Tamilnadu,Nagapattinam,2000,364.66666
Tamilnadu,Nagapattinam,2001,197.57143
Tamilnadu,Nagapattinam,2002,376.66666
Tamilnadu,Nagapattinam,2004,239.25
Tamilnadu,Nagapattinam,2005,409.5
Tamilnadu,Nagapattinam,2006,381.55554
Tamilnadu,Nagapattinam,2007,359.125
Tamilnadu,Nagapattinam,2009,380.5
Tamilnadu,Nagapattinam,2011,199.44444
Tamilnadu,Nagapattinam,2012,204.33333
Tamilnadu,Nagapattinam,2013,175.375
Tamilnadu,Nagapattinam,2014,211.77777
Tamilnadu,Nagapattinam,2015,350.89999
Tamilnadu,Nagapattinam,2016,271.20251
Tamilnadu,Nagapattinam,2017,395.3623
Tamilnadu,Nagapattinam,2018,345.89072
Telangana,Nagarkurnool,2004,588.0
Telangana,Nagarkurnool,2005,521.0
Telangana,Nagarkurnool,2006,471.5
Telangana,Nagarkurnool,2007,325.5
Telangana,Nagarkurnool,2008,349.0
Telangana,Nagarkurnool,2009,313.33334
Telangana,Nagarkurnool,2010,674.0
Telangana,Nagarkurnool,2011,560.0
Telangana,Nagarkurnool,2012,532.0
Telangana,Nagarkurnool,2013,443.0
Telangana,Nagarkurnool,2014,439.5
Telangana,Nagarkurnool,2015,189.5
Telangana,Nagarkurnool,2016,235.11111
Telangana,Nagarkurnool,2017,142.75
Telangana,Nagarkurnool,2018,164.39999
Rajasthan,Nagaur,2000,930.0
Rajasthan,Nagaur,2001,725.24139
Rajasthan,Nagaur,2002,736.42859
Rajasthan,Nagaur,2004,740.42859
Rajasthan,Nagaur,2005,757.65216
Rajasthan,Nagaur,2006,840.375
Rajasthan,Nagaur,2007,635.96552
Rajasthan,Nagaur,2008,874.25
Rajasthan,Nagaur,2009,686.30432
Rajasthan,Nagaur,2010,987.94116
Rajasthan,Nagaur,2011,1336.5862
Rajasthan,Nagaur,2012,965.20831
Rajasthan,Nagaur,2013,987.7619
Rajasthan,Nagaur,2014,1134.8182
Rajasthan,Nagaur,2015,1107.0
Rajasthan,Nagaur,2016,1101.8125
Rajasthan,Nagaur,2017,1199.3
Rajasthan,Nagaur,2018,791.375
Maharashtra,Nagpur,2000,83.909088
Maharashtra,Nagpur,2001,113.0625
Maharashtra,Nagpur,2002,123.83871
Maharashtra,Nagpur,2004,114.39394
Maharashtra,Nagpur,2005,136.38965
Maharashtra,Nagpur,2006,134.64632
Maharashtra,Nagpur,2007,175.52779
Maharashtra,Nagpur,2008,180.60736
Maharashtra,Nagpur,2009,102.08
Maharashtra,Nagpur,2012,164.63158
Maharashtra,Nagpur,2013,115.875
Maharashtra,Nagpur,2014,118.84814
Maharashtra,Nagpur,2015,133.37288
Maharashtra,Nagpur,2016,115.30612
Maharashtra,Nagpur,2017,64.643112
Maharashtra,Nagpur,2018,70.542931
Uttarakhand,Nainital,2000,14.0
Uttarakhand,Nainital,2004,14.0
Uttarakhand,Nainital,2005,9.2166662
Uttarakhand,Nainital,2007,12.033333
Uttarakhand,Nainital,2008,13.585714
Uttarakhand,Nainital,2009,10.7625
Uttarakhand,Nainital,2010,11.1
Uttarakhand,Nainital,2011,7.0999999
Uttarakhand,Nainital,2012,9.5
Uttarakhand,Nainital,2014,12.3
Uttarakhand,Nainital,2015,15.02
Uttarakhand,Nainital,2016,21.642857
Bihar,Nalanda,2001,119.16666
Bihar,Nalanda,2005,35.5
Bihar,Nalanda,2007,110.33334
Bihar,Nalanda,2008,69.0
Bihar,Nalanda,2009,87.0
Bihar,Nalanda,2010,101.4
Bihar,Nalanda,2011,86.333336
Bihar,Nalanda,2012,75.648003
Bihar,Nalanda,2013,141.632
Bihar,Nalanda,2016,131.96082
Assam,Nalbari,2015,12.0
Assam,Nalbari,2016,23.747288
Assam,Nalbari,2018,24.815001
Telangana,Nalgonda,2004,612.0
Telangana,Nalgonda,2005,615.0
Telangana,Nalgonda,2006,521.25
Telangana,Nalgonda,2007,626.79999
Telangana,Nalgonda,2008,532.71429
Telangana,Nalgonda,2009,158.0
Telangana,Nalgonda,2010,633.0
Telangana,Nalgonda,2011,402.79999
Telangana,Nalgonda,2012,234.75
Telangana,Nalgonda,2013,287.625
Telangana,Nalgonda,2014,346.73334
Telangana,Nalgonda,2015,276.29031
Telangana,Nalgonda,2016,262.35999
Telangana,Nalgonda,2017,289.25806
Telangana,Nalgonda,2018,289.11539
Tamilnadu,Namakkal,2000,430.16666
Tamilnadu,Namakkal,2001,434.44446
Tamilnadu,Namakkal,2002,446.84616
Tamilnadu,Namakkal,2004,649.88232
Tamilnadu,Namakkal,2005,514.8421
Tamilnadu,Namakkal,2006,611.19049
Tamilnadu,Namakkal,2007,468.23077
Tamilnadu,Namakkal,2009,250.08333
Tamilnadu,Namakkal,2010,422.76923
Tamilnadu,Namakkal,2011,238.55556
Tamilnadu,Namakkal,2013,467.0
Tamilnadu,Namakkal,2014,521.91998
Tamilnadu,Namakkal,2015,456.9375
Tamilnadu,Namakkal,2016,403.62308
Tamilnadu,Namakkal,2017,341.54147
Tamilnadu,Namakkal,2018,314.75073
Maharashtra,Nanded,2000,70.0
Maharashtra,Nanded,2001,71.04348
Maharashtra,Nanded,2002,75.678574
Maharashtra,Nanded,2004,77.96154
Maharashtra,Nanded,2005,66.451057
Maharashtra,Nanded,2006,106.74194
Maharashtra,Nanded,2007,101.14286
Maharashtra,Nanded,2008,94.333336
Maharashtra,Nanded,2009,76.75
Maharashtra,Nanded,2010,199.0
Maharashtra,Nanded,2012,132.37038
Maharashtra,Nanded,2013,128.96774
Maharashtra,Nanded,2014,147.78297
Maharashtra,Nanded,2015,147.6875
Maharashtra,Nanded,2016,119.46452
Maharashtra,Nanded,2017,131.56952
Maharashtra,Nanded,2018,120.51285
Maharashtra,Nandurbar,2000,79.0
Maharashtra,Nandurbar,2001,64.333336
Maharashtra,Nandurbar,2002,74.0
Maharashtra,Nandurbar,2004,101.33334
Maharashtra,Nandurbar,2005,117.0
Maharashtra,Nandurbar,2006,97.428574
Maharashtra,Nandurbar,2007,85.333336
Maharashtra,Nandurbar,2008,86.214287
Maharashtra,Nandurbar,2009,73.714287
Maharashtra,Nandurbar,2012,65.777779
Maharashtra,Nandurbar,2013,126.0
Maharashtra,Nandurbar,2014,80.565216
Maharashtra,Nandurbar,2015,89.0
Maharashtra,Nandurbar,2016,155.63158
Maharashtra,Nandurbar,2017,149.24423
Maharashtra,Nandurbar,2018,117.70581
Telangana,Narayanpet,2004,368.5
Telangana,Narayanpet,2005,294.5
Telangana,Narayanpet,2006,1038.6666
Telangana,Narayanpet,2007,389.0
Telangana,Narayanpet,2008,659.0
Telangana,Narayanpet,2009,230.33333
Telangana,Narayanpet,2010,32.0
Telangana,Narayanpet,2013,261.0
Telangana,Narayanpet,2014,188.0
Telangana,Narayanpet,2015,131.0
Telangana,Narayanpet,2016,124.0
Telangana,Narayanpet,2017,218.66667
Telangana,Narayanpet,2018,132.33333
Chhattisgarh,Narayanpur,2001,14.0
Chhattisgarh,Narayanpur,2004,11.0
Chhattisgarh,Narayanpur,2005,14.0
Gujarat,Narmada,2000,72.0
Gujarat,Narmada,2001,112.0
Gujarat,Narmada,2002,39.599998
Gujarat,Narmada,2004,59.81818
Gujarat,Narmada,2005,53.666668
Gujarat,Narmada,2006,62.5
Gujarat,Narmada,2007,74.900002
Gujarat,Narmada,2008,111.88889
Gujarat,Narmada,2009,104.11111
Gujarat,Narmada,2010,114.5
Gujarat,Narmada,2011,124.125
Gujarat,Narmada,2012,255.33333
Gujarat,Narmada,2013,160.8
Gujarat,Narmada,2014,108.2
Gujarat,Narmada,2015,118.91666
Gujarat,Narmada,2016,83.333336
Gujarat,Narmada,2017,118.36364
Gujarat,Narmada,2018,142.30769
Madhya Pradesh,Narsimhapur,2000,41.599998
Madhya Pradesh,Narsimhapur,2001,66.26667
Madhya Pradesh,Narsimhapur,2002,50.416668
Madhya Pradesh,Narsimhapur,2004,66.769234
Madhya Pradesh,Narsimhapur,2005,42.25
Madhya Pradesh,Narsimhapur,2007,52.799999
Madhya Pradesh,Narsimhapur,2008,58.052631
Madhya Pradesh,Narsimhapur,2009,60.0
Madhya Pradesh,Narsimhapur,2010,58.866665
Madhya Pradesh,Narsimhapur,2011,57.263157
Madhya Pradesh,Narsimhapur,2012,49.421051
Madhya Pradesh,Narsimhapur,2013,41.209251
Madhya Pradesh,Narsimhapur,2014,58.0625
Madhya Pradesh,Narsimhapur,2015,67.099998
Madhya Pradesh,Narsimhapur,2016,82.5625
Madhya Pradesh,Narsimhapur,2017,51.722221
Madhya Pradesh,Narsimhapur,2018,47.133335
Madhya Pradesh,Narsinghpur,2000,7.0
Madhya Pradesh,Narsinghpur,2002,46.0
Madhya Pradesh,Narsinghpur,2004,21.0
Madhya Pradesh,Narsinghpur,2005,46.0
Madhya Pradesh,Narsinghpur,2007,32.0
Madhya Pradesh,Narsinghpur,2008,35.0
Madhya Pradesh,Narsinghpur,2009,35.0
Madhya Pradesh,Narsinghpur,2010,35.0
Madhya Pradesh,Narsinghpur,2011,28.0
Madhya Pradesh,Narsinghpur,2012,17.0
Madhya Pradesh,Narsinghpur,2013,21.275999
Madhya Pradesh,Narsinghpur,2014,145.0
Madhya Pradesh,Narsinghpur,2015,92.0
Madhya Pradesh,Narsinghpur,2016,121.0
Madhya Pradesh,Narsinghpur,2017,18.0
Madhya Pradesh,Narsinghpur,2018,116.0
Maharashtra,Nashik,2000,143.53192
Maharashtra,Nashik,2001,94.727272
Maharashtra,Nashik,2002,113.96296
Maharashtra,Nashik,2004,139.88214
Maharashtra,Nashik,2005,152.3871
Maharashtra,Nashik,2006,133.48276
Maharashtra,Nashik,2007,161.03847
Maharashtra,Nashik,2008,142.66719
Maharashtra,Nashik,2009,126.90476
Maharashtra,Nashik,2012,143.39285
Maharashtra,Nashik,2013,131.47917
Maharashtra,Nashik,2014,126.77891
Maharashtra,Nashik,2015,128.75555
Maharashtra,Nashik,2016,124.44716
Maharashtra,Nashik,2017,106.55734
Maharashtra,Nashik,2018,132.67319
Gujarat,Navsari,2000,184.72728
Gujarat,Navsari,2001,175.88889
Gujarat,Navsari,2002,156.55556
Gujarat,Navsari,2004,136.5
Gujarat,Navsari,2005,181.8
Gujarat,Navsari,2006,203.57143
Gujarat,Navsari,2007,443.5
Gujarat,Navsari,2008,121.75
Gujarat,Navsari,2009,328.70001
Gujarat,Navsari,2010,313.22223
Gujarat,Navsari,2011,550.0
Gujarat,Navsari,2012,244.2
Gujarat,Navsari,2013,197.33333
Gujarat,Navsari,2014,171.28572
Gujarat,Navsari,2015,325.36365
Gujarat,Navsari,2016,278.0
Gujarat,Navsari,2017,320.53845
Gujarat,Navsari,2018,367.61539
Bihar,Nawada,2001,28.0
Bihar,Nawada,2005,71.0
Bihar,Nawada,2007,108.0
Bihar,Nawada,2008,46.5
Bihar,Nawada,2009,53.5
Bihar,Nawada,2010,74.5
Bihar,Nawada,2011,64.833336
Bihar,Nawada,2012,88.650002
Bihar,Nawada,2013,101.06667
Bihar,Nawada,2016,54.275555
Odisha,Nayagarh,2000,81.846153
Odisha,Nayagarh,2002,62.847927
Odisha,Nayagarh,2004,54.92857
Odisha,Nayagarh,2008,71.374336
Odisha,Nayagarh,2009,70.599998
Odisha,Nayagarh,2012,167.07187
Odisha,Nayagarh,2013,61.75
Odisha,Nayagarh,2014,61.761364
Odisha,Nayagarh,2015,73.523811
Odisha,Nayagarh,2016,55.534885
Odisha,Nayagarh,2017,88.694443
Odisha,Nayagarh,2018,104.71053
Madhya Pradesh,Neemuch,2000,203.10001
Madhya Pradesh,Neemuch,2001,174.58333
Madhya Pradesh,Neemuch,2002,169.0
Madhya Pradesh,Neemuch,2004,341.92856
Madhya Pradesh,Neemuch,2005,149.89473
Madhya Pradesh,Neemuch,2007,261.0
Madhya Pradesh,Neemuch,2008,126.82353
Madhya Pradesh,Neemuch,2009,206.33333
Madhya Pradesh,Neemuch,2010,143.0
Madhya Pradesh,Neemuch,2012,158.97305
Madhya Pradesh,Neemuch,2013,336.61539
Madhya Pradesh,Neemuch,2014,222.22728
Madhya Pradesh,Neemuch,2015,206.27272
Madhya Pradesh,Neemuch,2016,219.28572
Madhya Pradesh,Neemuch,2017,264.17392
Madhya Pradesh,Neemuch,2018,186.77272
Delhi,New Delhi,2000,82.0
Delhi,New Delhi,2001,57.0
Delhi,New Delhi,2002,277.0
Delhi,New Delhi,2006,100.0
Delhi,New Delhi,2007,1313.0
Delhi,New Delhi,2008,246.60001
Delhi,New Delhi,2010,309.5
Telangana,Nirmal,2004,121.4
Telangana,Nirmal,2005,110.0
Telangana,Nirmal,2006,153.0
Telangana,Nirmal,2007,160.16667
Telangana,Nirmal,2008,170.16667
Telangana,Nirmal,2009,124.8
Telangana,Nirmal,2010,137.66667
Telangana,Nirmal,2011,186.10001
Telangana,Nirmal,2012,208.5
Telangana,Nirmal,2013,298.44446
Telangana,Nirmal,2014,209.54546
Telangana,Nirmal,2015,153.55556
Telangana,Nirmal,2016,187.8
Telangana,Nirmal,2017,152.66667
Telangana,Nirmal,2018,57.25
Telangana,Nizamabad,2004,124.5
Telangana,Nizamabad,2005,142.33333
